'5101','1','7','4','0','0','0','0','0','0','0','0'
'5101','2','6','4','0','1','0','0','0','1','1','0'
'5101','3','0','4','0','2','0','0','0','0','0','0'
'5101','4','7','3','0','0','0','0','0','0','0','0'
'5101','5','10','4','0','0','0','0','0','0','1','0'
'5101','6','5','4','0','0','0','0','0','0','0','0'
'5101','7','4','4','0','0','0','2','0','0','0','0'
'5101','8','6','4','0','1','0','0','0','1','1','0'
'5101','9','6','4','0','1','0','0','0','1','1','0'
'5101','10','6','4','0','1','0','0','0','1','1','0'
'5101','11','6','4','0','1','0','0','0','1','1','0'
'5101','12','6','4','0','1','0','0','0','1','1','0'
'5101','13','6','4','0','1','0','0','0','1','1','0'
'5101','14','6','4','0','1','0','0','0','1','1','0'
'5101','15','6','4','0','1','0','0','0','1','1','0'
'5101','16','3','4','0','0','0','0','1','0','0','0'
'5101','17','7','4','0','0','0','0','0','0','0','0'
'5101','18','2','4','0','0','1','0','0','0','0','0'
'5101','19','7','4','0','0','0','0','0','0','0','0'
'5101','20','4','4','0','0','0','0','0','0','0','0'
'5101','23','7','4','0','0','0','0','0','0','0','0'
'5101','28','12','4','0','0','0','0','0','0','0','0'
'5101','29','7','4','0','0','0','0','1','0','0','0'
'5101','30','7','3','0','0','0','1','0','0','0','0'
'5101','31','7','4','0','0','0','1','0','0','0','0'
'5101','32','13','4','0','0','0','0','0','0','0','0'
'5101','33','6','1','0','1','0','0','0','1','1','0'
'5101','34','6','2','0','1','0','0','0','1','1','0'
'5101','35','6','3','0','1','0','0','0','1','1','0'
'5101','36','7','1','0','0','0','0','0','0','0','0'
'5101','37','7','2','0','0','0','0','0','0','0','0'
'5101','38','7','3','0','0','0','0','0','0','0','0'
'5101','39','6','4','0','1','0','0','0','1','1','0'
'5101','40','7','4','0','0','0','0','0','0','0','0'
'5101','41','14','4','0','0','0','0','0','0','0','0'
'5101','42','11','4','0','1','0','0','0','0','0','0'
'5101','43','10','4','0','0','0','0','0','0','1','0'
'5101','44','7','3','0','0','0','0','0','0','0','0'
'5101','45','6','4','0','1','0','0','0','1','1','0'
'5101','56','7','4','0','0','0','0','0','0','0','1'
'5101','57','7','4','0','0','0','0','0','0','0','1'
'5101','58','7','4','0','0','0','0','0','0','0','1'
'5101','59','7','4','0','0','0','0','0','0','0','1'
'5101','60','7','4','0','0','0','0','0','0','0','1'
'5101','61','7','4','0','0','0','0','0','0','0','2'
'5101','62','7','4','0','0','0','0','0','0','0','1'
'5101','63','7','4','0','0','0','0','0','0','0','1'
'5101','64','7','4','0','0','0','0','0','0','0','1'
'5101','65','7','4','0','0','0','0','0','0','0','1'
'5101','66','7','4','0','0','0','0','0','0','0','0'
'5101','67','7','4','0','0','0','0','0','0','0','0'
'5101','68','7','4','0','0','0','0','0','0','0','0'
'5101','69','7','4','0','0','0','0','0','0','0','0'
'5101','70','7','4','0','0','0','0','0','0','0','0'
'5101','71','7','3','0','0','0','0','0','0','0','0'
'5101','72','7','4','0','0','0','0','0','0','0','0'
'5101','73','7','4','0','0','0','0','0','0','0','0'
