'5101','-4','0','0','0',NULL,'0','1'
'5101','-3','0','0','0',NULL,'0','1'
'5101','-2','0','3','1',NULL,'0','2'
'5101','0','0','0','0',NULL,'0','1'
'5101','1','0','3','1',NULL,'0','1'
'5101','29','29','2','1',NULL,'0','1'
'5101','127','0','3','1',NULL,'0','1'
