'5101','5004','file:///vxml/en_US/Indication/ACCLOCKED.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5103','file:///vxml/ru_RU/Indication/ACCACTIVE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5104','file:///vxml/en_US/Indication/ACCACTIVE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5203','file:///vxml/ru_RU/Indication/NEWBALANCE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5204','file:///vxml/en_US/Indication/NEWBALANCE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5303','file:///vxml/ru_RU/Indication/BALANCE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5304','file:///vxml/en_US/Indication/BALANCE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5403','file:///vxml/ru_RU/Indication/AMMOUNT.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5404','file:///vxml/en_US/Indication/AMMOUNT.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5503','file:///vxml/ru_RU/Indication/MINSECDURMSG.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5504','file:///vxml/en_US/Indication/MINSECDURMSG.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5603','file:///vxml/ru_RU/Indication/LONGDURMSG.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5604','file:///vxml/en_US/Indication/LONGDURMSG.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5703','file:///vxml/ru_RU/Indication/FREEOFCRGMSG.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5704','file:///vxml/en_US/Indication/FREEOFCRGMSG.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5803','file:///vxml/ru_RU/Indication/TOOLOWBALANCEWARN.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5804','file:///vxml/en_US/Indication/TOOLOWBALANCEWARN.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5903','file:///vxml/ru_RU/Indication/NEAREXPIRYWARN.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','5904','file:///vxml/en_US/Indication/NEAREXPIRYWARN.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6003','file:///vxml/ru_RU/Indication/LOWBALANCEWARN.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6004','file:///vxml/en_US/Indication/LOWBALANCEWARN.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6103','file:///vxml/ru_RU/Indication/CHOOSELANGUAGE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6104','file:///vxml/en_US/Indication/CHOOSELANGUAGE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6203','file:///vxml/ru_RU/Indication/CCBS_REQREJ.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6204','file:///vxml/en_US/Indication/CCBS_REQREJ.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6303','file:///vxml/ru_RU/Indication/GENERALPPSMENU.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6304','file:///vxml/en_US/Indication/GENERALPPSMENU.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6403','file:///vxml/ru_RU/Indication/REPEATINPUT.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6404','file:///vxml/en_US/Indication/REPEATINPUT.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6503','file:///vxml/ru_RU/Indication/ACCOUNTTRANSFERRED.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6504','file:///vxml/en_US/Indication/ACCOUNTTRANSFERRED.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6603','file:///vxml/ru_RU/Indication/TRANSFERACOUNT.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6604','file:///vxml/en_US/Indication/TRANSFERACOUNT.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6703','file:///vxml/ru_RU/Indication/WRONGACCOUNT.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6704','file:///vxml/en_US/Indication/WRONGACCOUNT.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6803','file:///vxml/ru_RU/Indication/CONFIRMINPUT.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6804','file:///vxml/en_US/Indication/CONFIRMINPUT.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6903','file:///vxml/ru_RU/Indication/DIALCIN.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','6904','file:///vxml/en_US/Indication/DIALCIN.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','7203','file:///vxml/ru_RU/Indication/SSV_CONF.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','7204','file:///vxml/en_US/Indication/SSV_CONF.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','7303','file:///vxml/ru_RU/Indication/SSV_NOAUTH.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','7304','file:///vxml/en_US/Indication/SSV_NOAUTH.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','7403','file:///vxml/ru_RU/Indication/SSV_IREGREQ.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','7404','file:///vxml/en_US/Indication/SSV_IREGREQ.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','7503','file:///vxml/ru_RU/Indication/SCI_REQREJ.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','7504','file:///vxml/en_US/Indication/SCI_REQREJ.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','7603','file:///vxml/ru_RU/Indication/SSV_ACTIVE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','7604','file:///vxml/en_US/Indication/SSV_ACTIVE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','7703','file:///vxml/ru_RU/Indication/SSV_ACTIVATION.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','7704','file:///vxml/en_US/Indication/SSV_ACTIVATION.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','7803','file:///vxml/ru_RU/Indication/SSV_NOTACTIVE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','7804','file:///vxml/en_US/Indication/SSV_NOTACTIVE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','7903','file:///vxml/ru_RU/Indication/SSV_DEACTIVATION.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','7904','file:///vxml/en_US/Indication/SSV_DEACTIVATION.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','8003','file:///vxml/ru_RU/Indication/PSWDCHANGED.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','8004','file:///vxml/en_US/Indication/PSWDCHANGED.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','8103','file:///vxml/ru_RU/Indication/WRONGSCI.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','8104','file:///vxml/en_US/Indication/WRONGSCI.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','8303','file:///vxml/ru_RU/Indication/MCID_CONF.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','8304','file:///vxml/en_US/Indication/MCID_CONF.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','8403','file:///vxml/ru_RU/Indication/SSV_REQREJ.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','8404','file:///vxml/en_US/Indication/SSV_REQREJ.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','8503','file:///vxml/ru_RU/Indication/RLS.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','8504','file:///vxml/en_US/Indication/RLS.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','8603','file:///vxml/ru_RU/Indication/MESSAGEWAITIG.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','8604','file:///vxml/en_US/Indication/MESSAGEWAITIG.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','8903','file:///vxml/ru_RU/Indication/ACCMISUSED.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','8904','file:///vxml/en_US/Indication/ACCMISUSED.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','9003','file:///vxml/ru_RU/Indication/ACCSUSPENDED.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','9004','file:///vxml/en_US/Indication/ACCSUSPENDED.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','9103','file:///vxml/ru_RU/Indication/ACCDISABLED.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','9104','file:///vxml/en_US/Indication/ACCDISABLED.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','9203','file:///vxml/ru_RU/Indication/NEGBALANCE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','9204','file:///vxml/en_US/Indication/NEGBALANCE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','9303','file:///vxml/ru_RU/Indication/WELCOMEHOOKONFIRST.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','9304','file:///vxml/en_US/Indication/WELCOMEHOOKONFIRST.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','9403','file:///vxml/ru_RU/Indication/WELCOMEHOOKON.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','9404','file:///vxml/en_US/Indication/WELCOMEHOOKON.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','9703','file:///vxml/ru_RU/Indication/GENERALWELCOMECODE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','9704','file:///vxml/en_US/Indication/GENERALWELCOMECODE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','9803','file:///vxml/ru_RU/Indication/ARNONUMBER.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','9804','file:///vxml/en_US/Indication/ARNONUMBER.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','9903','file:///vxml/ru_RU/Indication/SUCCESSVOTING.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','9904','file:///vxml/en_US/Indication/SUCCESSVOTING.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','10103','file:///vxml/ru_RU/Indication/VOTREDIRECT.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','10104','file:///vxml/en_US/Indication/VOTREDIRECT.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','10203','file:///vxml/ru_RU/Indication/VOTHIGHTARIFF.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','10204','file:///vxml/en_US/Indication/VOTHIGHTARIFF.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','10303','file:///vxml/ru_RU/Indication/ARPUTTHROUGH.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','10304','file:///vxml/en_US/Indication/ARPUTTHROUGH.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','10403','file:///vxml/ru_RU/Indication/ARNUMBER.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','10404','file:///vxml/en_US/Indication/ARNUMBER.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','10503','file:///vxml/ru_RU/Indication/ARDATE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
'5101','10504','file:///vxml/en_US/Indication/ARDATE.vxml','1','0','3','0','0','0','5','1','0','0','0','0','1','1'
