'5101','0','0','30','5','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','1','30','6','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','2','30','7','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','3','30','8','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','4','30','9','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','5','30','10','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','6','30','11','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','7','30','12','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','8','30','13','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','9','30','14','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','10','30','15','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','11','30','16','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','12','30','17','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','13','30','18','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','14','30','19','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','15','30','20','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','16','30','21','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','17','30','22','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','18','30','23','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','19','30','24','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','20','27','2020','0','0','5','1','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','21','30','25','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','22','30','26','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','23','30','27','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
'5101','0','24','30','28','0','0','5','0','0','0','0','0','1','0','0','0','0','0','0','0','0','0'
