'5101','-100','7219'
'5101','-95','7646'
'5101','-90','8099'
'5101','-85','8579'
'5101','-80','9088'
'5101','-75','9626'
'5101','-70','10196'
'5101','-65','10801'
'5101','-60','11441'
'5101','-55','12119'
'5101','-50','12837'
'5101','-45','13597'
'5101','-40','14403'
'5101','-35','15256'
'5101','-30','16160'
'5101','-25','17118'
'5101','-20','18132'
'5101','-15','19207'
'5101','-10','20345'
'5101','-5','21550'
'5101','0','22827'
'5101','5','24180'
'5101','10','25612'
'5101','15','27130'
'5101','20','28738'
'5101','25','30440'
'5101','30','32244'
