'5101','1','1','255','0','1','1','0','0','0'
'5101','2','1','6','0','1','1','0','0','0'
'5101','3','1','7','0','2','2','0','0','0'
'5101','4','1','9','0','1','1','0','0','0'
'5101','5','1','2','0','1','1','0','0','0'
'5101','6','1','4','0','4','15','0','0','0'
'5101','7','1','35','1','4','250','0','0','0'
'5101','8','1','10','1','4','16','0','0','0'
'5101','9','1','8','1','3','3','0','0','0'
'5101','10','1','11','1','4','16','0','0','0'
'5101','11','1','19','1','3','4','0','0','0'
'5101','12','1','26','1','6','6','0','0','0'
'5101','13','1','40','1','4','16','0','0','0'
'5101','14','1','32','1','3','131','0','0','0'
'5101','15','1','3','1','3','250','0','0','0'
'5101','16','1','29','1','4','13','0','0','0'
'5101','17','1','42','1','3','3','1','0','0'
'5101','18','1','192','1','5','17','0','0','0'
'5101','19','1','49','1','4','4','0','0','0'
'5101','20','1','193','1','4','250','0','0','0'
'5101','21','1','57','1','4','250','0','0','0'
'5101','22','1','75','1','3','3','0','0','0'
'5101','23','1','61','1','3','3','0','0','0'
'5101','24','1','120','1','5','250','0','0','0'
'5101','25','1','141','1','3','3','0','0','0'
'5101','26','1','198','1','9','9','0','0','0'
'5101','27','1','43','1','4','4','0','0','0'
'5101','28','1','51','1','3','250','0','0','0'
'5101','29','1','78','1','3','3','0','0','0'
'5101','30','1','119','1','3','3','0','0','0'
'5101','31','1','58','1','8','8','0','0','0'
'5101','32','1','164','1','8','25','0','0','0'
'5101','33','1','111','1','4','16','0','0','0'
'5101','34','1','63','1','4','16','0','0','0'
'5101','35','1','166','1','6','8','0','0','0'
'5101','36','1','0','1','1','1','0','0','0'
'5101','37','2','255','0','1','1','0','0','0'
'5101','38','2','5','0','3','14','0','0','0'
'5101','39','2','0','1','1','1','0','0','0'
'5101','40','3','255','0','1','1','0','0','0'
'5101','41','3','14','0','2','2','0','0','0'
'5101','42','3','57','1','4','250','0','0','0'
'5101','43','3','0','1','1','1','0','0','0'
'5101','44','4','255','0','1','1','0','0','0'
'5101','45','4','15','0','2','2','0','0','0'
'5101','46','4','9','1','3','3','0','0','0'
'5101','47','4','10','1','4','16','0','0','0'
'5101','48','4','57','1','4','250','0','0','0'
'5101','49','4','0','1','1','1','0','0','0'
'5101','50','5','255','0','1','1','0','0','0'
'5101','51','5','16','0','1','1','0','0','0'
'5101','52','6','255','0','1','1','0','0','0'
'5101','53','6','17','0','2','2','0','0','0'
'5101','54','6','41','1','3','3','0','0','0'
'5101','55','6','18','1','4','250','0','0','0'
'5101','56','6','42','1','3','3','1','0','0'
'5101','57','6','32','1','3','131','0','0','0'
'5101','58','6','3','1','3','250','0','0','0'
'5101','59','6','44','1','3','3','0','0','0'
'5101','60','6','12','1','5','16','0','0','0'
'5101','61','6','57','1','4','250','0','0','0'
'5101','62','6','54','1','3','3','0','0','0'
'5101','63','6','64','1','3','3','0','0','0'
'5101','64','6','120','1','5','250','0','0','0'
'5101','65','6','198','1','9','9','0','0','0'
'5101','66','6','122','1','3','3','0','0','0'
'5101','67','6','0','1','1','1','0','0','0'
'5101','68','7','255','0','1','1','0','0','0'
'5101','69','7','17','0','2','2','0','0','0'
'5101','70','7','41','1','3','3','0','0','0'
'5101','71','7','33','1','4','16','0','0','0'
'5101','72','7','42','1','3','3','1','0','0'
'5101','73','7','32','1','3','131','0','0','0'
'5101','74','7','3','1','3','250','0','0','0'
'5101','75','7','45','1','4','4','0','0','0'
'5101','76','7','57','1','4','250','0','0','0'
'5101','77','7','192','1','5','17','0','0','0'
'5101','78','7','64','1','3','3','0','0','0'
'5101','79','7','120','1','5','250','0','0','0'
'5101','80','7','198','1','9','9','0','0','0'
'5101','81','7','0','1','1','1','0','0','0'
'5101','82','8','255','0','1','1','0','0','0'
'5101','83','8','0','1','1','1','0','0','0'
'5101','84','9','255','0','1','1','0','0','0'
'5101','85','9','17','1','4','4','0','0','0'
'5101','86','9','41','1','3','3','0','0','0'
'5101','87','9','42','1','3','3','1','0','0'
'5101','88','9','32','1','3','131','0','0','0'
'5101','89','9','33','1','4','16','0','0','0'
'5101','90','9','3','1','3','250','0','0','0'
'5101','91','9','57','1','4','250','0','0','0'
'5101','92','9','45','1','4','4','0','0','0'
'5101','93','9','192','1','5','17','0','0','0'
'5101','94','9','12','1','5','16','1','0','0'
'5101','95','9','64','1','3','3','0','0','0'
'5101','96','9','120','1','5','250','0','0','0'
'5101','97','9','0','1','1','1','0','0','0'
'5101','98','12','255','0','1','1','0','0','0'
'5101','99','12','18','0','3','250','0','0','0'
'5101','100','12','19','1','3','4','1','0','0'
'5101','101','12','12','1','5','16','0','0','0'
'5101','102','12','3','1','3','250','1','0','0'
'5101','103','12','32','1','3','131','0','0','0'
'5101','104','12','39','1','3','3','0','0','0'
'5101','105','12','57','1','4','250','0','0','0'
'5101','106','12','42','1','3','3','1','0','0'
'5101','107','12','120','1','5','250','0','0','0'
'5101','108','12','30','1','4','4','0','0','0'
'5101','109','12','119','1','3','3','0','0','0'
'5101','110','12','0','1','1','1','0','0','0'
