'5101','1','node1.eth0','0','0','1','0','1','0','3'
'5101','2','node2.eth0','0','2','3','0','1','0','3'
'5101','3','Unit1/ CMF1/ Gb Ethernet1; VOIP; 200','0','0','1','0','1','0','2'
'5101','4','Unit1/ CMF2/ Gb Ethernet1; VOIP; 200','0','2','3','0','1','0','2'
'5101','5','Unit1/ CMF1/ Gb Ethernet1; OAM; 0','0','0','1','0','1','0','1'
'5101','6','Unit1/ CMF2/ Gb Ethernet1; OAM; 0','0','2','3','0','1','0','1'
