'5101','120','3','1',NULL,NULL,'12003'
'5101','120','4','1',NULL,NULL,'12004'
'5101','121','3','1',NULL,NULL,'12103'
'5101','121','4','1',NULL,NULL,'12104'
'5101','122','3','1',NULL,NULL,'12203'
'5101','122','4','1',NULL,NULL,'12204'
'5101','123','3','1',NULL,NULL,'12303'
'5101','123','4','1',NULL,NULL,'12304'
'5101','124','3','1',NULL,NULL,'1'
'5101','124','4','1',NULL,NULL,'12404'
'5101','125','3','1',NULL,NULL,'12503'
'5101','125','4','1',NULL,NULL,'12504'
'5101','126','3','1',NULL,NULL,'12603'
'5101','126','4','1',NULL,NULL,'12604'
'5101','127','3','1',NULL,NULL,'12703'
'5101','127','4','1',NULL,NULL,'12704'
'5101','128','3','1',NULL,NULL,'12803'
'5101','128','4','1',NULL,NULL,'12804'
'5101','129','3','1',NULL,NULL,'12903'
'5101','129','4','1',NULL,NULL,'12904'
'5101','130','3','1',NULL,NULL,'13003'
'5101','130','4','1',NULL,NULL,'13004'
'5101','131','3','1',NULL,NULL,'13103'
'5101','131','4','1',NULL,NULL,'13104'
'5101','132','3','1',NULL,NULL,'13203'
'5101','132','4','1',NULL,NULL,'13204'
'5101','133','3','1',NULL,NULL,'13303'
'5101','133','4','1',NULL,NULL,'13304'
'5101','134','3','1',NULL,NULL,'13403'
'5101','134','4','1',NULL,NULL,'13404'
'5101','135','3','1',NULL,NULL,'13503'
'5101','135','4','1',NULL,NULL,'13504'
'5101','136','3','1',NULL,NULL,'13603'
'5101','136','4','1',NULL,NULL,'13604'
'5101','137','3','1',NULL,NULL,'13703'
'5101','137','4','1',NULL,NULL,'13704'
'5101','138','3','1',NULL,NULL,'13803'
'5101','138','4','1',NULL,NULL,'13804'
'5101','139','3','1',NULL,NULL,'13903'
'5101','139','4','1',NULL,NULL,'13904'
'5101','140','3','1',NULL,NULL,'14003'
'5101','140','4','1',NULL,NULL,'14004'
'5101','141','3','1',NULL,NULL,'14103'
'5101','141','4','1',NULL,NULL,'14104'
'5101','142','3','1',NULL,NULL,'14203'
'5101','142','4','1',NULL,NULL,'14204'
'5101','143','3','1',NULL,NULL,'14303'
'5101','143','4','1',NULL,NULL,'14304'
'5101','144','3','1',NULL,NULL,'14403'
'5101','144','4','1',NULL,NULL,'14404'
'5101','145','3','1',NULL,NULL,'14503'
'5101','145','4','1',NULL,NULL,'14504'
'5101','146','3','1',NULL,NULL,'14603'
'5101','146','4','1',NULL,NULL,'14604'
'5101','147','3','1',NULL,NULL,'14703'
'5101','147','4','1',NULL,NULL,'14704'
'5101','149','3','1',NULL,NULL,'14903'
'5101','149','4','1',NULL,NULL,'14904'
'5101','155','3','1',NULL,NULL,'15503'
'5101','155','4','1',NULL,NULL,'15504'
'5101','160','3','1',NULL,NULL,'16003'
'5101','160','4','1',NULL,NULL,'16004'
'5101','161','3','1',NULL,NULL,'16103'
'5101','161','4','1',NULL,NULL,'16104'
'5101','162','3','1',NULL,NULL,'16203'
'5101','162','4','1',NULL,NULL,'16204'
'5101','163','3','1',NULL,NULL,'16303'
'5101','163','4','1',NULL,NULL,'16304'
'5101','164','3','1',NULL,NULL,'16403'
'5101','164','4','1',NULL,NULL,'16404'
'5101','165','3','1',NULL,NULL,'16503'
'5101','165','4','1',NULL,NULL,'16504'
'5101','166','3','1',NULL,NULL,'16603'
'5101','166','4','1',NULL,NULL,'16604'
