'5101','ama',NULL,NULL
'5101','expressama',NULL,NULL
'5101','mob',NULL,NULL
'5101','neadmin',NULL,NULL
'5101','performance',NULL,NULL
'5101','root',NULL,NULL
'5101','trace',NULL,NULL
