'5101','3','0','1','Measurement','20160401','20160731','1,2,3,4,5,6,7','1115','2300','0'
'5101','4','10','3','Basic Measurement4',NULL,NULL,'Continuous',NULL,NULL,'0'
'5101','5','11','3','Basic Measurement5',NULL,NULL,'Continuous',NULL,NULL,'0'
'5101','7','60','3','3',NULL,NULL,'Continuous',NULL,NULL,'0'
'5101','8','64','3','3',NULL,NULL,'Continuous',NULL,NULL,'0'
'5101','10','60','3','5',NULL,NULL,'Continuous',NULL,NULL,'0'
'5101','11','62','3','1',NULL,NULL,'Continuous',NULL,NULL,'0'
