'5101','0','1','1','0','0','0'
'5101','0','2','1','1','1','0'
'5101','0','2','2','1','2','0'
'5101','0','3','3','1','4','0'
'5101','0','4','4','1','6','0'
'5101','0','5','5','1','14','0'
'5101','0','6','6','1','18','0'
'5101','0','10','11','1','26','0'
'5101','1','1','1','0','0','0'
'5101','1','2','1','1','1','0'
'5101','1','2','2','1','2','0'
'5101','1','3','3','1','5','0'
'5101','1','4','4','1','6','0'
'5101','2','2','1','0','0','0'
'5101','2','3','3','1','4','0'
'5101','2','4','4','1','6','0'
'5101','3','2','1','0','0','0'
'5101','3','3','3','1','5','0'
'5101','3','4','4','1','6','0'
'5101','4','1','1','0','0','0'
'5101','4','3','3','1','4','0'
'5101','4','4','4','1','6','0'
'5101','5','1','1','0','0','0'
'5101','5','3','3','1','5','0'
'5101','5','4','4','1','6','0'
'5101','6','1','1','0','0','0'
'5101','6','2','1','1','1','0'
'5101','6','2','2','1','2','0'
'5101','6','3','3','1','4','0'
'5101','6','4','4','1','6','0'
'5101','6','5','5','1','14','0'
'5101','6','6','6','1','18','0'
'5101','6','7','8','1','22','0'
'5101','7','1','1','0','0','0'
'5101','7','1','9','1','23','0'
'5101','7','2','1','1','1','0'
'5101','7','2','2','1','2','0'
'5101','7','3','3','1','4','0'
'5101','7','4','4','1','6','0'
'5101','7','5','5','1','14','0'
'5101','7','6','6','1','18','0'
'5101','7','8','1','1','23','0'
'5101','7','9','10','0','0','0'
