'5101','1','192.168.200.1','255.255.255.0','1','0'
'5101','2','192.168.200.2','255.255.255.0','1','0'
'5101','3','192.168.210.122','255.255.255.0','1','1'
'5101','3','192.168.210.25','255.255.255.0','3','1'
'5101','4','192.168.210.123','255.255.255.0','1','1'
'5101','4','192.168.210.25','255.255.255.0','3','1'
'5101','5','192.168.100.25','255.255.255.0','3','1'
'5101','5','192.168.100.34','255.255.255.0','1','1'
'5101','6','192.168.100.25','255.255.255.0','3','1'
'5101','6','192.168.100.35','255.255.255.0','1','1'
