'5101','1','2','0','1','0','11','0','3','0','0','0','-2','0','180','0','0','0','0','1','2','32','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','215','0','0','1','0','0','0','0','0','0','0','0','0','99','1','0','0','0','0','0','0','100','0','0','0','1','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0'
'5101','2','2','0','0','0','1','2','3','0','0','0','0','0','180','0','2','0','0','1','2','1','2048','0','0','1','0','1','1','2',NULL,NULL,'0','3','215','0','0','0','0','0','0','0','0','0','0','0','0','99','1','1','1','1','0','0','0','100','1','0','0','1','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0'
'5101','3','2','0','0','1','11','0','3','0','0','0','-1','0','180','0','0','0','0','30',NULL,'32','2048','0','1','0','0','1','1','2',NULL,NULL,'0','0','215','0','0','0','0','0','0','0','0','0','0','0','0','99','1','0','0','0','0','0','0','100','1','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0'
'5101','4','2','0','0','0','30','0','3','0','0','0','-2','0','180','0','0','0','0','1',NULL,'1','2048','0','0','0','0','1','1','2',NULL,NULL,'0','0','215','0','0','0','0','0','0','0','0','0','0','0','0','356','1','1','0','0','0','0','0','100','1','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0'
'5101','5','1','0','0','0','30','0','3','0','0','0','-2','0','180','0','0','0','0','1',NULL,'1','2048','0','0','0','0','1','1','2',NULL,NULL,'0','0','215','0','0','0','0','0','0','0','0','0','0','0','0','99','1','1','0','0','0','0','0','100','0','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0'
'5101','6','2','0','0','0','1','0','6','2','0','4','-2','0','180','0','0','0','0','30',NULL,'32','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','215','0','0','0','0','0','0','0','0','0','0','0','0','99','1','0','2','1','0','0','0','100','1','0','1','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0'
'5101','7','1','0','0','0','7','0','6','2','0','4','-2','0','180','0','0','0','0','30',NULL,'32','2048','0','3','0','0','1','1','2',NULL,NULL,'0','0','215','0','0','0','0','0','0','0','0','0','0','0','0','99','1','0','2','0','0','0','0','100','1','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','1','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0'
'5101','8','2','0','1','0','30','0','3','0','0','0','-2','0','180','0','0','0','0','1','2','32','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','215','0','0','1','0','0','0','0','0','0','0','0','0','99','1','0','0','0','0','0','0','100','1','0','0','1','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0'
'5101','9','2','0','0','0','30','0','3','1','0','0','-2','0','180','0','0','0','0','30',NULL,'1','0','0','0','0','0','1','1','2',NULL,NULL,'0','0','194','1','0','0','0','0','0','0','0','0','0','0','0','99','0','0','0','0','0','0','0','100','1','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0'
