'25400','0','0','0','0','0','0','0','0','0','0','0','0','0','0','0'
'25400','1','11','2','0','0','3','195','1','1','1','0','0','0','0','0'
'25400','2','11','2','3','3','0','193','0','0','0','1500','2','0','0','0'
'25400','3','11','2','3','3','0','193','0','0','0','1500','2','0','0','0'
'25400','4','11','2','0','0','3','195','1','0','1','0','0','0','0','0'
'25400','5','15','2','0','0','3','195','1','3','1','0','0','0','0','0'
'25400','6','15','2','0','0','3','195','1','3','1','0','0','0','0','1'
