'25400','0','0','0','16','16','1','1','1','0','1','4','0','3','0','0','0','3','4','30','5','10','30','600','5','120','9','605','15','15','5','0','2','1','2','0','0','0','1','0','200','350','600','200','1000','1000','0','0','0','0','0','0'
'25400','1','0','0','16','16','1','1','1','0','1','4','0','3','0','0','0','3','4','30','5','10','30','600','5','120','9','605','15','15','5','0','2','1','1','0','0','0','1','0','200','350','600','200','1000','1000','0','0','0','0','0','0'
'25400','2','0','1','16','16','1','1','1','0','1','4','0','3','0','0','0','3','4','30','5','10','15','120','5','120','9','121','15','15','5','0','2','1','1','0','0','0','1','0','200','350','600','200','1000','1000','0','0','0','0','0','0'
'25400','3','0','2','16','16','1','1','1','0','1','4','0','3','0','0','0','3','4','30','5','10','10','120','5','120','9','121','15','15','5','0','2','1','1','0','0','0','1','0','200','350','600','200','1000','1000','0','0','0','0','0','0'
'25400','4','0','1','16','16','1','1','1','0','1','4','0','3','0','0','0','3','4','30','5','10','15','120','5','120','9','121','15','15','5','0','2','1','1','0','0','0','1','0','200','350','600','200','1000','1000','0','0','0','0','0','0'
'25400','5','0','0','16','16','1','1','1','0','1','4','0','3','0','0','0','3','4','30','5','10','30','600','5','120','9','605','15','15','5','0','2','1','1','0','0','0','1','0','200','350','600','200','1000','1000','0','0','0','0','0','0'
'25400','6','0','0','16','16','1','1','1','0','1','4','0','3','0','0','0','3','4','30','5','10','30','600','5','120','9','605','15','15','5','0','2','1','4','0','1','0','1','0','200','350','600','200','1000','1000','0','0','0','0','0','0'
