'25400','#','126'
'25400','#','127'
'25400','*','126'
'25400','*','127'
'25400','0','126'
'25400','00','120'
'25400','00','127'
'25400','01','127'
'25400','02','127'
'25400','03','127'
'25400','04','127'
'25400','05','127'
'25400','050','120'
'25400','053','120'
'25400','054','120'
'25400','055','120'
'25400','056','120'
'25400','057','120'
'25400','058','120'
'25400','059','120'
'25400','06','120'
'25400','06','127'
'25400','07','119'
'25400','07','127'
'25400','08','120'
'25400','09','127'
'25400','1','126'
'25400','10','127'
'25400','112','-1'
'25400','113','-1'
'25400','12','127'
'25400','13','127'
'25400','14','127'
'25400','15','127'
'25400','16','127'
'25400','17','127'
'25400','18','127'
'25400','19','127'
'25400','2','126'
'25400','2','127'
'25400','3','126'
'25400','3','127'
'25400','4','126'
'25400','4','127'
'25400','5','126'
'25400','5','127'
'25400','6','126'
'25400','6','127'
'25400','7','126'
'25400','7','127'
'25400','8','119'
'25400','8','120'
'25400','8','125'
'25400','8','126'
'25400','8','127'
'25400','80','121'
'25400','810','123'
'25400','810','124'
'25400','82','121'
'25400','83','121'
'25400','84','121'
'25400','86','121'
'25400','87','121'
'25400','8700','122'
'25400','8700','123'
'25400','88','121'
'25400','8800','123'
'25400','89','121'
'25400','8900','122'
'25400','8900','123'
'25400','9','-1'
'25400','9','126'
'25400','9','127'
