'25400','1','2005','0','1','1','8'
'25400','2','2005','0','1','1','8'
'25400','3','0','1','1','0','0'
'25400','4','0','1','1','0','0'
'25400','5','21','0','1','1','5'
'25400','6','21','0','1','1','5'
