'25400','##77','38'
'25400','##88','131'
'25400','##99','31'
'25400','#130*','70'
'25400','#132*','72'
'25400','*#131*','122'
'25400','*131#','36'
'25400','*131*','124'
'25400','*132*','71'
'25400','*133#','123'
'25400','*133*','125'
'25400','*134*','126'
'25400','*37#','11'
'25400','*39#','34'
'25400','*45#','5'
'25400','*71#','35'
'25400','*72#','127'
'25400','2','2'
'25400','3','1'
'25400','4','3'
'25400','5','8'
'25400','6','5'
'25400','71','35'
'25400','72','7'
'25400','737','11'
'25400','739','34'
'25400','745','5'
'25400','75','160'
'25400','78','109'
'25400','8','11'
'25400','90','133'
'25400','91','13'
'25400','92','14'
'25400','93','15'
'25400','94','16'
'25400','95','17'
'25400','96','18'
'25400','97','19'
'25400','98','20'
'25400','99','21'
