'25400','0','#02#','1','0','5','16','0'
'25400','0','#04#','1','0','5','38','0'
'25400','0','#05#','1','0','5','42','0'
'25400','0','#121#','1','0','5','79','0'
'25400','0','#122#','1','0','5','85','0'
'25400','0','#126#','1','0','5','88','0'
'25400','0','#161#','1','0','5','82','0'
'25400','0','#21#','1','0','5','1','0'
'25400','0','#22#','1','0','5','5','0'
'25400','0','#23#','1','0','5','59','0'
'25400','0','#25*','1','0','5','49','0'
'25400','0','#26#','1','0','5','13','0'
'25400','0','#34*','1','0','5','19','0'
'25400','0','#37#','1','0','5','35','0'
'25400','0','#43#','1','0','5','46','0'
'25400','0','#50#','1','0','5','70','0'
'25400','0','#51*','1','0','5','52','0'
'25400','0','#53#','1','0','5','22','0'
'25400','0','#55#','1','0','5','27','0'
'25400','0','#55*','1','0','5','26','0'
'25400','0','#56#','1','0','5','32','0'
'25400','0','#56*','1','0','5','31','0'
'25400','0','#57#','1','0','5','63','0'
'25400','0','#57*','1','0','5','62','0'
'25400','0','#590#','1','0','5','114','0'
'25400','0','#590*','1','0','5','91','0'
'25400','0','#591#','1','0','5','114','0'
'25400','0','#591*','1','0','5','100','0'
'25400','0','#592#','1','0','5','114','0'
'25400','0','#592*','1','0','5','101','0'
'25400','0','#593#','1','0','5','114','0'
'25400','0','#593*','1','0','5','102','0'
'25400','0','#594#','1','0','5','114','0'
'25400','0','#594*','1','0','5','103','0'
'25400','0','#595#','1','0','5','114','0'
'25400','0','#595*','1','0','5','104','0'
'25400','0','#596#','1','0','5','114','0'
'25400','0','#596*','1','0','5','105','0'
'25400','0','#597#','1','0','5','114','0'
'25400','0','#597*','1','0','5','106','0'
'25400','0','#61#','1','0','5','9','0'
'25400','0','#66*','1','0','5','73','0'
'25400','0','#81#','1','0','5','1','0'
'25400','0','#82#','1','0','5','9','0'
'25400','0','#83#','1','0','5','5','0'
'25400','0','#84#','1','0','5','68','0'
'25400','0','#85#','1','0','5','69','0'
'25400','0','*#02#','1','0','5','17','0'
'25400','0','*#04#','1','0','5','39','0'
'25400','0','*#04*','1','0','5','40','0'
'25400','0','*#05#','1','0','5','43','0'
'25400','0','*#121#','1','0','5','80','0'
