'25400','50','3','1',NULL,NULL,'5003'
'25400','50','4','1',NULL,NULL,'5004'
'25400','51','3','1',NULL,NULL,'5103'
'25400','51','4','1',NULL,NULL,'5104'
'25400','52','3','1',NULL,NULL,'5203'
'25400','52','4','1',NULL,NULL,'5204'
'25400','53','3','1',NULL,NULL,'5303'
'25400','53','4','1',NULL,NULL,'5304'
'25400','54','3','1',NULL,NULL,'5403'
'25400','54','4','1',NULL,NULL,'5404'
'25400','55','3','1',NULL,NULL,'5503'
'25400','55','4','1',NULL,NULL,'5504'
'25400','56','3','1',NULL,NULL,'5603'
'25400','56','4','1',NULL,NULL,'5604'
'25400','57','3','1',NULL,NULL,'5703'
'25400','57','4','1',NULL,NULL,'5704'
'25400','58','3','1',NULL,NULL,'5803'
'25400','58','4','1',NULL,NULL,'5804'
'25400','59','3','1',NULL,NULL,'5903'
'25400','59','4','1',NULL,NULL,'5904'
'25400','60','3','1',NULL,NULL,'6003'
'25400','60','4','1',NULL,NULL,'6004'
'25400','61','3','1',NULL,NULL,'6103'
'25400','61','4','1',NULL,NULL,'6104'
'25400','62','3','1',NULL,NULL,'6203'
'25400','62','4','1',NULL,NULL,'6204'
'25400','63','3','1',NULL,NULL,'6303'
'25400','63','4','1',NULL,NULL,'6304'
'25400','64','3','1',NULL,NULL,'6403'
'25400','64','4','1',NULL,NULL,'6404'
'25400','65','3','1',NULL,NULL,'6503'
'25400','65','4','1',NULL,NULL,'6504'
'25400','66','3','1',NULL,NULL,'6603'
'25400','66','4','1',NULL,NULL,'6604'
'25400','67','3','1',NULL,NULL,'6703'
'25400','67','4','1',NULL,NULL,'6704'
'25400','68','3','1',NULL,NULL,'6803'
'25400','68','4','1',NULL,NULL,'6804'
'25400','69','3','1',NULL,NULL,'6903'
'25400','69','4','1',NULL,NULL,'6904'
'25400','72','3','1',NULL,NULL,'7203'
'25400','72','4','1',NULL,NULL,'7204'
'25400','73','3','1',NULL,NULL,'7303'
'25400','73','4','1',NULL,NULL,'7304'
'25400','74','3','1',NULL,NULL,'7403'
'25400','74','4','1',NULL,NULL,'7404'
'25400','75','3','1',NULL,NULL,'7503'
'25400','75','4','1',NULL,NULL,'7504'
'25400','76','3','1',NULL,NULL,'7603'
'25400','76','4','1',NULL,NULL,'7604'
'25400','77','3','1',NULL,NULL,'7703'
'25400','77','4','1',NULL,NULL,'7704'
'25400','78','3','1',NULL,NULL,'7803'
'25400','78','4','1',NULL,NULL,'7804'
'25400','79','3','1',NULL,NULL,'7903'
'25400','79','4','1',NULL,NULL,'7904'
'25400','80','3','1',NULL,NULL,'8003'
'25400','80','4','1',NULL,NULL,'8004'
'25400','81','3','1',NULL,NULL,'8103'
'25400','81','4','1',NULL,NULL,'8104'
'25400','83','3','1',NULL,NULL,'8303'
'25400','83','4','1',NULL,NULL,'8304'
'25400','84','3','1',NULL,NULL,'8403'
'25400','84','4','1',NULL,NULL,'8404'
'25400','85','3','1',NULL,NULL,'8503'
'25400','85','4','1',NULL,NULL,'8504'
'25400','86','3','1',NULL,NULL,'8603'
'25400','86','4','1',NULL,NULL,'8604'
'25400','89','3','1',NULL,NULL,'8903'
'25400','89','4','1',NULL,NULL,'8904'
'25400','90','3','1',NULL,NULL,'9003'
'25400','90','4','1',NULL,NULL,'9004'
'25400','91','3','1',NULL,NULL,'9103'
'25400','91','4','1',NULL,NULL,'9104'
'25400','92','3','1',NULL,NULL,'9203'
'25400','92','4','1',NULL,NULL,'9204'
'25400','93','3','1',NULL,NULL,'9303'
'25400','93','4','1',NULL,NULL,'9304'
'25400','94','3','1',NULL,NULL,'9403'
'25400','94','4','1',NULL,NULL,'9404'
'25400','97','3','1',NULL,NULL,'9703'
'25400','97','4','1',NULL,NULL,'9704'
'25400','98','3','1',NULL,NULL,'9803'
'25400','98','4','1',NULL,NULL,'9804'
'25400','99','3','1',NULL,NULL,'9903'
'25400','99','4','1',NULL,NULL,'9904'
'25400','101','3','1',NULL,NULL,'10103'
'25400','101','4','1',NULL,NULL,'10104'
'25400','102','3','1',NULL,NULL,'10203'
'25400','102','4','1',NULL,NULL,'10204'
'25400','103','3','1',NULL,NULL,'10303'
'25400','103','4','1',NULL,NULL,'10304'
'25400','104','3','1',NULL,NULL,'10403'
'25400','104','4','1',NULL,NULL,'10404'
'25400','105','3','1',NULL,NULL,'10503'
'25400','105','4','1',NULL,NULL,'10504'
'25400','106','3','1',NULL,NULL,'10603'
'25400','106','4','1',NULL,NULL,'10604'
'25400','107','3','1',NULL,NULL,'10703'
'25400','107','4','1',NULL,NULL,'10704'
'25400','108','3','1',NULL,NULL,'10803'
'25400','108','4','1',NULL,NULL,'10804'
'25400','109','3','1',NULL,NULL,'10903'
'25400','109','4','1',NULL,NULL,'10904'
'25400','110','3','1',NULL,NULL,'11003'
'25400','110','4','1',NULL,NULL,'11004'
'25400','111','3','1',NULL,NULL,'11103'
'25400','111','4','1',NULL,NULL,'11104'
'25400','112','3','1',NULL,NULL,'11203'
'25400','112','4','1',NULL,NULL,'11204'
'25400','115','3','1',NULL,NULL,'11503'
'25400','115','4','1',NULL,NULL,'11504'
'25400','116','3','1',NULL,NULL,'11603'
'25400','116','4','1',NULL,NULL,'11604'
'25400','119','3','1',NULL,NULL,'11903'
'25400','119','4','1',NULL,NULL,'11904'
'25400','120','3','1',NULL,NULL,'12003'
'25400','120','4','1',NULL,NULL,'12004'
'25400','121','3','1',NULL,NULL,'12103'
'25400','121','4','1',NULL,NULL,'12104'
'25400','122','3','1',NULL,NULL,'12203'
'25400','122','4','1',NULL,NULL,'12204'
'25400','123','3','1',NULL,NULL,'12303'
'25400','123','4','1',NULL,NULL,'12304'
'25400','124','3','1',NULL,NULL,'12403'
'25400','124','4','1',NULL,NULL,'12404'
'25400','125','3','1',NULL,NULL,'12503'
'25400','125','4','1',NULL,NULL,'12504'
'25400','126','3','1',NULL,NULL,'12603'
'25400','126','4','1',NULL,NULL,'12604'
'25400','127','3','1',NULL,NULL,'12703'
'25400','127','4','1',NULL,NULL,'12704'
'25400','128','3','1',NULL,NULL,'12803'
'25400','128','4','1',NULL,NULL,'12804'
'25400','129','3','1',NULL,NULL,'12903'
'25400','129','4','1',NULL,NULL,'12904'
'25400','130','3','1',NULL,NULL,'13003'
'25400','130','4','1',NULL,NULL,'13004'
'25400','131','3','1',NULL,NULL,'13103'
'25400','131','4','1',NULL,NULL,'13104'
'25400','132','3','1',NULL,NULL,'13203'
'25400','132','4','1',NULL,NULL,'13204'
'25400','133','3','1',NULL,NULL,'13303'
'25400','133','4','1',NULL,NULL,'13304'
'25400','134','3','1',NULL,NULL,'13403'
'25400','134','4','1',NULL,NULL,'13404'
'25400','135','3','1',NULL,NULL,'13503'
'25400','135','4','1',NULL,NULL,'13504'
'25400','136','3','1',NULL,NULL,'13603'
'25400','136','4','1',NULL,NULL,'13604'
'25400','137','3','1',NULL,NULL,'13703'
'25400','137','4','1',NULL,NULL,'13704'
'25400','138','3','1',NULL,NULL,'13803'
'25400','138','4','1',NULL,NULL,'13804'
'25400','139','3','1',NULL,NULL,'13903'
'25400','139','4','1',NULL,NULL,'13904'
'25400','140','3','1',NULL,NULL,'14003'
'25400','140','4','1',NULL,NULL,'14004'
'25400','141','3','1',NULL,NULL,'14103'
'25400','141','4','1',NULL,NULL,'14104'
'25400','142','3','1',NULL,NULL,'14203'
'25400','142','4','1',NULL,NULL,'14204'
'25400','143','3','1',NULL,NULL,'14303'
'25400','143','4','1',NULL,NULL,'14304'
'25400','144','3','1',NULL,NULL,'14403'
'25400','144','4','1',NULL,NULL,'14404'
'25400','145','3','1',NULL,NULL,'14503'
'25400','145','4','1',NULL,NULL,'14504'
'25400','146','3','1',NULL,NULL,'14603'
'25400','146','4','1',NULL,NULL,'14604'
'25400','147','3','1',NULL,NULL,'14703'
'25400','147','4','1',NULL,NULL,'14704'
'25400','149','3','1',NULL,NULL,'14903'
'25400','149','4','1',NULL,NULL,'14904'
'25400','155','3','1',NULL,NULL,'15503'
'25400','155','4','1',NULL,NULL,'15504'
'25400','160','3','1',NULL,NULL,'16003'
'25400','160','4','1',NULL,NULL,'16004'
'25400','161','3','1',NULL,NULL,'16103'
'25400','161','4','1',NULL,NULL,'16104'
'25400','162','3','1',NULL,NULL,'16203'
'25400','162','4','1',NULL,NULL,'16204'
'25400','163','3','1',NULL,NULL,'16303'
'25400','163','4','1',NULL,NULL,'16304'
'25400','164','3','1',NULL,NULL,'16403'
'25400','164','4','1',NULL,NULL,'16404'
