'25400','1','1','0','0','0','4','0','0','2','0','0','0','0','0','11','0'
'25400','2','2','0','0','0','4','0','0','2','0','0','0','0','0','13','0'
'25400','3','2','0','0','0','4','0','1','2','0','0','0','0','0','14','0'
'25400','4','3','0','0','0','4','0','0','2','0','0','0','0','0','18','0'
'25400','5','4','0','0','0','4','0','0','2','0','0','0','0','0','22','0'
