'25400','-4','0','0','0',NULL,'0','1'
'25400','-3','0','0','0',NULL,'0','1'
'25400','-2','0','3','1',NULL,'0','2'
'25400','0','0','0','0',NULL,'0','1'
'25400','1','0','3','1',NULL,'0','1'
'25400','29','29','2','1',NULL,'0','1'
'25400','127','0','3','1',NULL,'0','1'
