'25400','1','1','1'
'25400','1','2','1'
'25400','1','3','1'
'25400','1','4','1'
'25400','1','5','1'
'25400','1','6','2'
'25400','1','7','3'
'25400','2','1','1'
'25400','2','2','1'
'25400','2','3','1'
'25400','2','4','1'
'25400','2','5','1'
'25400','2','6','2'
'25400','2','7','3'
'25400','3','1','1'
'25400','3','2','1'
'25400','3','3','1'
'25400','3','4','1'
'25400','3','5','1'
'25400','3','6','1'
'25400','3','7','1'
'25400','4','1','1'
'25400','4','2','1'
'25400','4','3','1'
'25400','4','4','1'
'25400','4','5','1'
'25400','4','6','1'
'25400','4','7','2'
'25400','5','1','1'
'25400','5','2','1'
'25400','5','3','1'
'25400','5','4','1'
'25400','5','5','1'
'25400','5','6','1'
'25400','5','7','1'
'25400','11','1','1'
'25400','11','2','1'
'25400','11','3','1'
'25400','11','4','1'
'25400','11','5','1'
'25400','11','6','2'
'25400','11','7','3'
'25400','12','1','1'
'25400','12','2','1'
'25400','12','3','1'
'25400','12','4','1'
'25400','12','5','1'
'25400','12','6','2'
'25400','12','7','3'
