'25400','ama',NULL,NULL
'25400','expressama',NULL,NULL
'25400','mob',NULL,NULL
'25400','neadmin',NULL,NULL
'25400','performance',NULL,NULL
'25400','root',NULL,NULL
'25400','trace',NULL,NULL
