'25400','1','0','120','0','0','0','3','0','1','26','0','1','0',NULL,NULL,NULL,NULL,NULL,NULL
'25400','2','0','120','0','0','0','3','0','1','26','0','2','0',NULL,NULL,NULL,NULL,NULL,NULL
'25400','3','0','120','0','0','0','3','0','1','26','0','3','0',NULL,NULL,NULL,NULL,NULL,NULL
'25400','4','0','120','0','0','0','3','0','1','26','0','4','0',NULL,NULL,NULL,NULL,NULL,NULL
'25400','5','1','120','1','0','0','3','0','1','26','0','1','0',NULL,NULL,NULL,NULL,NULL,NULL
'25400','6','1','120','1','0','0','3','0','1','26','0','2','0',NULL,NULL,NULL,NULL,NULL,NULL
'25400','7','1','120','1','0','0','3','0','1','26','0','3','0',NULL,NULL,NULL,NULL,NULL,NULL
'25400','8','1','120','1','0','0','3','0','1','26','0','4','0',NULL,NULL,NULL,NULL,NULL,NULL
