'25400','1','2','0','0','1','11','1','0','0','0','6','-2','0','180','0','2','0','0','30','0','1','0','0','5','0','0','1','1','2',NULL,NULL,'0','0','215','0','1','0','0','0','0','0','0','0','0','0','0','99','1','0','0','0','0','0','0','100','2','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0'
'25400','2','2','0','0','3','11','1','0','0','0','6','-2','0','180','0','2','0','0','30','0','1','0','0','5','0','0','1','1','2',NULL,NULL,'0','0','215','0','1','0','0','0','0','0','0','0','0','0','0','99','1','0','0','0','0','0','0','100','3','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0'
'25400','3','2','0','0','4','11','1','0','0','0','6','-2','0','180','0','2','0','0','30','0','1','0','0','5','0','0','1','1','2',NULL,NULL,'0','0','215','0','1','0','0','0','0','0','0','0','0','0','0','99','1','0','0','0','0','0','0','100','4','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0'
'25400','4','2','0','0','2','11','1','0','0','0','6','-2','0','180','0','2','0','0','30','0','1','0','0','5','0','0','1','1','2',NULL,NULL,'0','0','215','0','1','0','0','0','0','0','0','0','0','0','0','99','1','0','0','0','0','0','0','100','1','0','0','0','0','0','-1','-1','0','0','0','0','0',NULL,'0','0','0','0','0','0','0','0','0','0','0','0'
