'25400','1','1','255','0','1','1','0','0','0'
'25400','2','1','6','0','1','1','0','0','0'
'25400','3','1','7','0','2','2','0','0','0'
'25400','4','1','9','0','1','1','0','0','0'
'25400','5','1','2','0','1','1','0','0','0'
'25400','6','1','4','0','4','15','0','0','0'
'25400','7','1','35','1','4','250','0','0','0'
'25400','8','1','10','1','4','16','0','0','0'
'25400','9','1','8','1','3','3','0','0','0'
'25400','10','1','11','1','4','16','0','0','0'
'25400','11','1','19','1','3','4','0','0','0'
'25400','12','1','26','1','6','6','0','0','0'
'25400','13','1','40','1','4','16','0','0','0'
'25400','14','1','32','1','3','131','0','0','0'
'25400','15','1','3','1','3','250','0','0','0'
'25400','16','1','29','1','4','13','0','0','0'
'25400','17','1','42','1','3','3','1','0','0'
'25400','18','1','192','1','5','17','0','0','0'
'25400','19','1','49','1','4','4','0','0','0'
'25400','20','1','193','1','4','250','0','0','0'
'25400','21','1','57','1','4','250','0','0','0'
'25400','22','1','75','1','3','3','0','0','0'
'25400','23','1','61','1','3','3','0','0','0'
'25400','24','1','120','1','5','250','0','0','0'
'25400','25','1','141','1','3','3','0','0','0'
'25400','26','1','198','1','9','9','0','0','0'
'25400','27','1','43','1','4','4','0','0','0'
'25400','28','1','51','1','3','250','0','0','0'
'25400','29','1','78','1','3','3','0','0','0'
'25400','30','1','119','1','3','3','0','0','0'
'25400','31','1','58','1','8','8','0','0','0'
'25400','32','1','164','1','8','25','0','0','0'
'25400','33','1','111','1','4','16','0','0','0'
'25400','34','1','63','1','4','16','0','0','0'
'25400','35','1','166','1','6','8','0','0','0'
'25400','36','1','0','1','1','1','0','0','0'
'25400','37','2','255','0','1','1','0','0','0'
'25400','38','2','5','0','3','14','0','0','0'
'25400','39','2','0','1','1','1','0','0','0'
'25400','40','3','255','0','1','1','0','0','0'
'25400','41','3','14','0','2','2','0','0','0'
'25400','42','3','57','1','4','250','0','0','0'
'25400','43','3','0','1','1','1','0','0','0'
'25400','44','4','255','0','1','1','0','0','0'
'25400','45','4','15','0','2','2','0','0','0'
'25400','46','4','9','1','3','3','0','0','0'
'25400','47','4','10','1','4','16','0','0','0'
'25400','48','4','57','1','4','250','0','0','0'
'25400','49','4','0','1','1','1','0','0','0'
'25400','50','5','255','0','1','1','0','0','0'
'25400','51','5','16','0','1','1','0','0','0'
'25400','52','6','255','0','1','1','0','0','0'
'25400','53','6','17','0','2','2','0','0','0'
'25400','54','6','41','1','3','3','0','0','0'
'25400','55','6','18','1','4','250','0','0','0'
'25400','56','6','42','1','3','3','1','0','0'
'25400','57','6','32','1','3','131','0','0','0'
'25400','58','6','3','1','3','250','0','0','0'
'25400','59','6','44','1','3','3','0','0','0'
'25400','60','6','12','1','5','16','0','0','0'
'25400','61','6','57','1','4','250','0','0','0'
'25400','62','6','54','1','3','3','0','0','0'
'25400','63','6','64','1','3','3','0','0','0'
'25400','64','6','120','1','5','250','0','0','0'
'25400','65','6','198','1','9','9','0','0','0'
'25400','66','6','122','1','3','3','0','0','0'
'25400','67','6','0','1','1','1','0','0','0'
'25400','68','7','255','0','1','1','0','0','0'
'25400','69','7','17','0','2','2','0','0','0'
'25400','70','7','41','1','3','3','0','0','0'
'25400','71','7','33','1','4','16','0','0','0'
'25400','72','7','42','1','3','3','1','0','0'
'25400','73','7','32','1','3','131','0','0','0'
'25400','74','7','3','1','3','250','0','0','0'
'25400','75','7','45','1','4','4','0','0','0'
'25400','76','7','57','1','4','250','0','0','0'
'25400','77','7','192','1','5','17','0','0','0'
'25400','78','7','64','1','3','3','0','0','0'
'25400','79','7','120','1','5','250','0','0','0'
'25400','80','7','198','1','9','9','0','0','0'
'25400','81','7','0','1','1','1','0','0','0'
'25400','82','8','255','0','1','1','0','0','0'
'25400','83','8','0','1','1','1','0','0','0'
'25400','84','9','255','0','1','1','0','0','0'
'25400','85','9','17','1','4','4','0','0','0'
'25400','86','9','41','1','3','3','0','0','0'
'25400','87','9','42','1','3','3','1','0','0'
'25400','88','9','32','1','3','131','0','0','0'
'25400','89','9','33','1','4','16','0','0','0'
'25400','90','9','3','1','3','250','0','0','0'
'25400','91','9','57','1','4','250','0','0','0'
'25400','92','9','45','1','4','4','0','0','0'
'25400','93','9','192','1','5','17','0','0','0'
'25400','94','9','12','1','5','16','1','0','0'
'25400','95','9','64','1','3','3','0','0','0'
'25400','96','9','120','1','5','250','0','0','0'
'25400','97','9','0','1','1','1','0','0','0'
'25400','98','12','255','0','1','1','0','0','0'
'25400','99','12','18','0','3','250','0','0','0'
'25400','100','12','19','1','3','4','1','0','0'
'25400','101','12','12','1','5','16','0','0','0'
'25400','102','12','3','1','3','250','1','0','0'
'25400','103','12','32','1','3','131','0','0','0'
'25400','104','12','39','1','3','3','0','0','0'
'25400','105','12','57','1','4','250','0','0','0'
'25400','106','12','42','1','3','3','1','0','0'
'25400','107','12','120','1','5','250','0','0','0'
'25400','108','12','30','1','4','4','0','0','0'
'25400','109','12','119','1','3','3','0','0','0'
'25400','110','12','0','1','1','1','0','0','0'
'25400','111','13','255','0','1','1','0','0','0'
'25400','112','13','34','0','1','1','0','0','0'
'25400','113','13','0','1','1','1','0','0','0'
'25400','114','14','255','0','1','1','0','0','0'
'25400','115','14','34','0','1','1','0','0','0'
'25400','116','14','0','1','1','1','0','0','0'
'25400','117','16','255','0','1','1','0','0','0'
'25400','118','16','18','1','5','6','1','0','0'
'25400','119','16','0','1','1','1','0','0','0'
'25400','120','17','255','0','1','1','0','0','0'
'25400','121','18','255','0','1','1','0','0','0'
'25400','122','19','255','0','1','1','0','0','0'
'25400','123','20','255','0','1','1','0','0','0'
'25400','124','21','255','0','1','1','0','0','0'
'25400','125','22','255','0','1','1','0','0','0'
'25400','126','23','255','0','1','1','0','0','0'
'25400','127','23','22','0','2','3','0','0','0'
'25400','128','24','255','0','1','1','0','0','0'
