'25400','0','G711A,G711U 20ms'
'25400','1','G711A,G711U,G729 20ms'
'25400','2','G711A,G711U,G729 30ms'
'25400','3','G711A,G711U,G729 20ms,Fax,Video'
'25400','4','G711A,G711U,G729 30ms,Fax,Video'
