'25400','4103','file:///vxml/ru_RU/Indication/CALLBACK1.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','4104','file:///vxml/en_US/Indication/CALLBACK1.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','4303','file:///vxml/ru_RU/Indication/CUSTCARECALL.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','4304','file:///vxml/en_US/Indication/CUSTCARECALL.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','4403','file:///vxml/ru_RU/Indication/WRONGACCSTATUS.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','4404','file:///vxml/en_US/Indication/WRONGACCSTATUS.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','4503','file:///vxml/ru_RU/Indication/USEDCARD.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','4504','file:///vxml/en_US/Indication/USEDCARD.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','4603','file:///vxml/ru_RU/Indication/UNKNOWNCARD.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','4604','file:///vxml/en_US/Indication/UNKNOWNCARD.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','4703','file:///vxml/ru_RU/Indication/UNSUCCLOAD.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','4704','file:///vxml/en_US/Indication/UNSUCCLOAD.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','4803','file:///vxml/ru_RU/Indication/OVERFLOWBALANCE .vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','4804','file:///vxml/en_US/Indication/OVERFLOWBALANCE.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','4903','file:///vxml/ru_RU/Indication/ACCLOCKEDORIG.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','4904','file:///vxml/en_US/Indication/ACCLOCKEDORIG.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5003','file:///vxml/ru_RU/Indication/ACCLOCKED.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5004','file:///vxml/en_US/Indication/ACCLOCKED.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5103','file:///vxml/ru_RU/Indication/ACCACTIVE.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5104','file:///vxml/en_US/Indication/ACCACTIVE.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5203','file:///vxml/ru_RU/Indication/NEWBALANCE.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5204','file:///vxml/en_US/Indication/NEWBALANCE.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5303','file:///vxml/ru_RU/Indication/BALANCE.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5304','file:///vxml/en_US/Indication/BALANCE.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5403','file:///vxml/ru_RU/Indication/AMMOUNT.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5404','file:///vxml/en_US/Indication/AMMOUNT.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5503','file:///vxml/ru_RU/Indication/MINSECDURMSG.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5504','file:///vxml/en_US/Indication/MINSECDURMSG.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5603','file:///vxml/ru_RU/Indication/LONGDURMSG.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5604','file:///vxml/en_US/Indication/LONGDURMSG.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5703','file:///vxml/ru_RU/Indication/FREEOFCRGMSG.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5704','file:///vxml/en_US/Indication/FREEOFCRGMSG.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5803','file:///vxml/ru_RU/Indication/TOOLOWBALANCEWARN.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5804','file:///vxml/en_US/Indication/TOOLOWBALANCEWARN.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5903','file:///vxml/ru_RU/Indication/NEAREXPIRYWARN.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','5904','file:///vxml/en_US/Indication/NEAREXPIRYWARN.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6003','file:///vxml/ru_RU/Indication/LOWBALANCEWARN.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6004','file:///vxml/en_US/Indication/LOWBALANCEWARN.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6103','file:///vxml/ru_RU/Indication/CHOOSELANGUAGE.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6104','file:///vxml/en_US/Indication/CHOOSELANGUAGE.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6203','file:///vxml/ru_RU/Indication/CCBS_REQREJ.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6204','file:///vxml/en_US/Indication/CCBS_REQREJ.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6303','file:///vxml/ru_RU/Indication/GENERALPPSMENU.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6304','file:///vxml/en_US/Indication/GENERALPPSMENU.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6403','file:///vxml/ru_RU/Indication/REPEATINPUT.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6404','file:///vxml/en_US/Indication/REPEATINPUT.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6503','file:///vxml/ru_RU/Indication/ACCOUNTTRANSFERRED.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6504','file:///vxml/en_US/Indication/ACCOUNTTRANSFERRED.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6603','file:///vxml/ru_RU/Indication/TRANSFERACOUNT.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6604','file:///vxml/en_US/Indication/TRANSFERACOUNT.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6703','file:///vxml/ru_RU/Indication/WRONGACCOUNT.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6704','file:///vxml/en_US/Indication/WRONGACCOUNT.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6803','file:///vxml/ru_RU/Indication/CONFIRMINPUT.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6804','file:///vxml/en_US/Indication/CONFIRMINPUT.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6903','file:///vxml/ru_RU/Indication/DIALCIN.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','6904','file:///vxml/en_US/Indication/DIALCIN.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','7203','file:///vxml/ru_RU/Indication/SSV_CONF.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','7204','file:///vxml/en_US/Indication/SSV_CONF.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','7303','file:///vxml/ru_RU/Indication/SSV_NOAUTH.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','7304','file:///vxml/en_US/Indication/SSV_NOAUTH.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','7403','file:///vxml/ru_RU/Indication/SSV_IREGREQ.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','7404','file:///vxml/en_US/Indication/SSV_IREGREQ.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','7503','file:///vxml/ru_RU/Indication/SCI_REQREJ.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','7504','file:///vxml/en_US/Indication/SCI_REQREJ.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','7603','file:///vxml/ru_RU/Indication/SSV_ACTIVE.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','7604','file:///vxml/en_US/Indication/SSV_ACTIVE.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','7703','file:///vxml/ru_RU/Indication/SSV_ACTIVATION.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','7704','file:///vxml/en_US/Indication/SSV_ACTIVATION.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','7803','file:///vxml/ru_RU/Indication/SSV_NOTACTIVE.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','7804','file:///vxml/en_US/Indication/SSV_NOTACTIVE.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','7903','file:///vxml/ru_RU/Indication/SSV_DEACTIVATION.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','7904','file:///vxml/en_US/Indication/SSV_DEACTIVATION.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','8003','file:///vxml/ru_RU/Indication/PSWDCHANGED.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','8004','file:///vxml/en_US/Indication/PSWDCHANGED.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','8103','file:///vxml/ru_RU/Indication/WRONGSCI.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','8104','file:///vxml/en_US/Indication/WRONGSCI.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','8303','file:///vxml/ru_RU/Indication/MCID_CONF.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','8304','file:///vxml/en_US/Indication/MCID_CONF.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','8403','file:///vxml/ru_RU/Indication/SSV_REQREJ.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','8404','file:///vxml/en_US/Indication/SSV_REQREJ.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','8503','file:///vxml/ru_RU/Indication/RLS.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','8504','file:///vxml/en_US/Indication/RLS.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','8603','file:///vxml/ru_RU/Indication/MESSAGEWAITIG.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','8604','file:///vxml/en_US/Indication/MESSAGEWAITIG.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','8903','file:///vxml/ru_RU/Indication/ACCMISUSED.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','8904','file:///vxml/en_US/Indication/ACCMISUSED.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','9003','file:///vxml/ru_RU/Indication/ACCSUSPENDED.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','9004','file:///vxml/en_US/Indication/ACCSUSPENDED.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','9103','file:///vxml/ru_RU/Indication/ACCDISABLED.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','9104','file:///vxml/en_US/Indication/ACCDISABLED.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','9203','file:///vxml/ru_RU/Indication/NEGBALANCE.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','9204','file:///vxml/en_US/Indication/NEGBALANCE.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','9303','file:///vxml/ru_RU/Indication/WELCOMEHOOKONFIRST.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','9304','file:///vxml/en_US/Indication/WELCOMEHOOKONFIRST.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','9403','file:///vxml/ru_RU/Indication/WELCOMEHOOKON.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','9404','file:///vxml/en_US/Indication/WELCOMEHOOKON.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','9703','file:///vxml/ru_RU/Indication/GENERALWELCOMECODE.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','9704','file:///vxml/en_US/Indication/GENERALWELCOMECODE.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','9803','file:///vxml/ru_RU/Indication/ARNONUMBER.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','9804','file:///vxml/en_US/Indication/ARNONUMBER.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','9903','file:///vxml/ru_RU/Indication/SUCCESSVOTING.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','9904','file:///vxml/en_US/Indication/SUCCESSVOTING.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','10103','file:///vxml/ru_RU/Indication/VOTREDIRECT.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
'25400','10104','file:///vxml/en_US/Indication/VOTREDIRECT.vxml','1','0','0','0','0','0','5',NULL,NULL,NULL,NULL,NULL,'1','0','0','0','0','1','1'
