'14609','ama',NULL,NULL
'14609','expressama',NULL,NULL
'14609','mob',NULL,NULL
'14609','neadmin',NULL,NULL
'14609','performance',NULL,NULL
'14609','root',NULL,NULL
'14609','trace',NULL,NULL
