'14609','##77','38'
'14609','##88','131'
'14609','##99','31'
'14609','#130*','70'
'14609','#132*','72'
'14609','*#131*','122'
'14609','*131#','36'
'14609','*131*','124'
'14609','*132*','71'
'14609','*133#','123'
'14609','*133*','125'
'14609','*134*','126'
'14609','*37#','11'
'14609','*39#','34'
'14609','*45#','5'
'14609','*71#','35'
'14609','*72#','127'
'14609','*8','146'
'14609','*91','166'
'14609','*92','167'
'14609','2','2'
'14609','3','1'
'14609','4','3'
'14609','5','8'
'14609','6','5'
'14609','71','35'
'14609','72','7'
'14609','737','11'
'14609','739','34'
'14609','745','5'
'14609','75','160'
'14609','78','109'
'14609','8','11'
'14609','90','133'
'14609','91','13'
'14609','92','14'
'14609','93','15'
'14609','94','16'
'14609','95','17'
'14609','96','18'
'14609','97','19'
'14609','98','20'
'14609','99','21'
