'14609','1','2','6165','0','1','0','0','4'
'14609','2','2','7974','0','1','0','0','4'
'14609','4','3','77','0','1','0','0','3'
'14609','5','2','7975','0','1','0','0','3'
'14609','6','3','69','0','1','0','0','4'
'14609','7','3','60','0','1','0','0','4'
'14609','8','3','67','0','1','0','0','4'
'14609','9','3','54','0','1','0','0','4'
'14609','10','3','59','0','1','0','0','4'
'14609','11','3','64','0','1','0','0','4'
'14609','12','3','61','0','1','0','0','4'
'14609','13','3','55','0','1','0','0','4'
'14609','14','3','56','0','1','0','0','4'
'14609','15','3','65','0','1','0','0','4'
'14609','16','3','57','0','1','0','0','4'
'14609','17','3','50','0','1','0','0','4'
'14609','18','3','52','0','1','0','0','4'
'14609','19','3','53','0','1','0','0','4'
'14609','20','3','63','0','1','0','0','4'
'14609','21','3','51','0','1','0','0','4'
'14609','22','3','66','0','1','0','0','4'
'14609','23','3','58','0','1','0','0','4'
'14609','24','3','24','0','1','0','0','4'
