'14609','4','736526735','0','0'
'14609','4','736526736','0','0'
'14609','4','736526737','0','0'
'14609','4','736526738','0','0'
'14609','4','736526739','0','0'
'14609','10','736526695','0','0'
'14609','10','736526696','0','0'
'14609','10','736526697','0','0'
'14609','10','736526698','0','0'
'14609','10','736526699','0','0'
'14609','10','73652670','0','0'
'14609','10','73652671','0','0'
'14609','10','73652672','0','0'
'14609','10','736526730','0','0'
'14609','10','736526731','0','0'
'14609','10','736526732','0','0'
'14609','10','736526733','0','0'
'14609','10','736526734','0','0'
'14609','14','365270','0','0'
'14609','14','3654276','0','0'
'14609','14','3656092','0','0'
'14609','14','3656297','0','0'
'14609','14','3656355','0','0'
'14609','14','3656356','0','0'
'14609','14','3656662','0','0'
'14609','14','3656970','0','0'
'14609','14','3656979','0','0'
'14609','14','7365270','0','0'
'14609','14','73654276','0','0'
'14609','14','73656092','0','0'
'14609','14','73656297','0','0'
'14609','14','73656355','0','0'
'14609','14','73656356','0','0'
'14609','14','73656662','0','0'
'14609','14','73656970','0','0'
'14609','14','73656979','0','0'
'14609','14','7869293','0','0'
'14609','14','7869294','0','0'
'14609','14','797816','0','0'
'14609','14','869293','0','0'
'14609','14','869294','0','0'
'14609','14','97816','0','0'
'14609','15','73652','0','0'
'14609','25','7365','0','0'
'14609','29','736562932','0','0'
'14609','29','7365629330','0','0'
'14609','29','7365629331','0','0'
'14609','31','73652668681','0','0'
'14609','31','73652668682','0','0'
'14609','31','73652668683','0','0'
'14609','38','797840','0','0'
'14609','100','065266763','0','0'
'14609','100','065266930','0','0'
'14609','100','065266931','0','0'
'14609','100','065266933','0','0'
'14609','100','0652669340','0','0'
'14609','100','065266943','0','0'
'14609','100','065266948','0','0'
'14609','100','065266949','0','0'
'14609','101','365266762','0','0'
'14609','101','66762','0','0'
'14609','102','36526670','0','0'
'14609','102','36526678','0','0'
'14609','102','36526679','0','0'
'14609','104','365422210','0','0'
'14609','104','365422211','0','0'
'14609','104','3654222120','0','0'
'14609','106','3652668667','0','0'
'14609','106','3652668668','0','0'
'14609','106','3652668684','0','0'
'14609','106','3652668685','0','0'
'14609','106','3652668686','0','0'
'14609','106','3652669319','0','0'
'14609','106','3652669342','0','0'
'14609','106','3652669368','0','0'
'14609','106','3652669409','0','0'
'14609','106','3652669411','0','0'
'14609','106','3652669414','0','0'
'14609','106','3652669416','0','0'
'14609','106','3652669418','0','0'
'14609','106','3652669419','0','0'
'14609','106','3652669427','0','0'
'14609','106','3652669428','0','0'
'14609','108','365422248','0','0'
'14609','108','365422249','0','0'
'14609','109','3652667251','0','0'
'14609','109','3652668673','0','0'
'14609','109','3652668674','0','0'
'14609','109','3652668678','0','0'
'14609','109','3652669326','0','0'
'14609','109','3654222179','0','0'
'14609','109','3654222180','0','0'
'14609','109','3656178000','0','0'
'14609','109','3656178001','0','0'
'14609','109','3656178002','0','0'
'14609','109','8692221005','0','0'
'14609','109','8692221007','0','0'
'14609','109','8692221008','0','0'
'14609','113','365422233','0','0'
'14609','114','7365277300','0','0'
'14609','114','7365277301','0','0'
'14609','114','7365277302','0','0'
'14609','114','73652773030','0','0'
'14609','114','73652773031','0','0'
'14609','114','73652773032','0','0'
'14609','114','73652773333','0','0'
'14609','114','73652773411','0','0'
'14609','114','73652773413','0','0'
'14609','114','73652773415','0','0'
'14609','114','73652773417','0','0'
'14609','114','7365277350','0','0'
'14609','114','73652773511','0','0'
'14609','114','73652773512','0','0'
'14609','114','73652773513','0','0'
'14609','114','73652773514','0','0'
'14609','114','7365277370','0','0'
'14609','114','73654770463','0','0'
'14609','114','73655077048','0','0'
'14609','114','73655177047','0','0'
'14609','114','73655277044','0','0'
'14609','114','73655377034','0','0'
'14609','114','73655422461','0','0'
'14609','114','73655577024','0','0'
'14609','114','73655655730','0','0'
'14609','114','73655777027','0','0'
'14609','114','73655830040','0','0'
'14609','114','73655977050','0','0'
'14609','114','73656077431','0','0'
'14609','114','73656178425','0','0'
'14609','114','73656293420','0','0'
'14609','114','73656477036','0','0'
'14609','114','73656577042','0','0'
'14609','114','73656677022','0','0'
'14609','114','73656777046','0','0'
'14609','114','73656999433','0','0'
'14609','114','78692770453','0','0'
'14609','114','78692770455','0','0'
'14609','114','78692770457','0','0'
'14609','114','78692770460','0','0'
'14609','115','7365277310','0','0'
'14609','115','73652773600','0','0'
'14609','115','73652773601','0','0'
'14609','115','73652773602','0','0'
'14609','115','73652773603','0','0'
'14609','115','73652773604','0','0'
'14609','116','7365277370','0','0'
'14609','117','365266740','0','0'
'14609','117','365266741','0','0'
'14609','119','7365617820','0','0'
'14609','119','73656178400','0','0'
'14609','119','73656178401','0','0'
'14609','119','73656178402','0','0'
'14609','119','73656178403','0','0'
'14609','119','73656178404','0','0'
'14609','119','73656178405','0','0'
'14609','120','73652772377','0','0'
'14609','120','73652772477','0','0'
'14609','120','7365277257','0','0'
'14609','120','73656291077','0','0'
'14609','120','73656291091','0','0'
'14609','120','73656992077','0','0'
'14609','120','73656992092','0','0'
'14609','121','3654222157','0','0'
