'14609','1','0','-1','7365','.','2'
'14609','1','0','2','7365','.','2'
'14609','1','0','2','7869','.','2'
'14609','1','0','2','7978','.','2'
'14609','1','1','-1','7365','.','2'
'14609','1','1','-1','78692','.','2'
'14609','1','2','-1','7365','.','2'
'14609','1','3','-1','7365','.','2'
'14609','1','4','-1','7365','.','2'
'14609','1','5','-1','7365','.','2'
'14609','1','6','-1','7365','.','2'
'14609','1','7','-1','7365','.','2'
'14609','1','8','-1','7365','.','2'
'14609','1','9','-1','7365','.','2'
'14609','1','10','-1','7365','.','2'
'14609','1','11','-1','7365','.','2'
'14609','1','12','-1','7365','.','2'
'14609','1','13','-1','7365','.','2'
'14609','1','14','-1','7365','.','2'
'14609','1','15','-1','7365','.','2'
'14609','1','16','-1','7365','.','2'
'14609','1','17','-1','7365','.','2'
'14609','1','18','-1','7365','.','2'
'14609','1','19','-1','7365','.','2'
'14609','1','20','-1','7365','.','2'
'14609','1','21','-1','7365','.','2'
'14609','2','0','-1','0652','.+3','2'
'14609','2','0','2','652','+3','2'
'14609','2','0','2','7365','.','2'
'14609','2','0','2','7869','.','2'
'14609','2','0','2','7978','.','2'
'14609','2','1','-1','7365','.','2'
'14609','2','2','-1','7365','.','2'
'14609','2','3','-1','7365','.','2'
'14609','2','4','-1','7365','.','2'
'14609','2','5','-1','7365','.','2'
'14609','2','6','-1','7365','.','2'
'14609','2','7','-1','7365','.','2'
'14609','2','8','-1','7365','.','2'
'14609','2','9','-1','7365','.','2'
'14609','2','10','-1','7365','.','2'
'14609','2','11','-1','7365','.','2'
'14609','2','12','-1','7365','.','2'
'14609','2','13','-1','7365','.','2'
'14609','2','14','-1','7365','.','2'
'14609','2','15','-1','7365','.','2'
'14609','2','16','-1','7365','.','2'
'14609','2','17','-1','7365','.','2'
'14609','2','18','-1','7365','.','2'
'14609','2','19','-1','7365','.','2'
'14609','2','20','-1','7365','.','2'
'14609','2','21','-1','7365','.','2'
'14609','6','0','2','7365','.','2'
'14609','6','0','2','7869','.','2'
'14609','6','1','-1','7365','.','2'
'14609','6','2','-1','7365','.','2'
'14609','6','3','-1','7365','.','2'
'14609','6','4','-1','7365','.','2'
'14609','6','5','-1','7365','.','2'
'14609','6','6','-1','7365','.','2'
'14609','6','7','-1','7365','.','2'
'14609','6','8','-1','7365','.','2'
'14609','6','9','-1','7365','.','2'
'14609','6','10','-1','7365','.','2'
'14609','6','11','-1','7365','.','2'
'14609','6','12','-1','7365','.','2'
'14609','6','13','-1','7365','.','2'
'14609','6','14','-1','7365','.','2'
'14609','6','15','-1','7365','.','2'
'14609','6','16','-1','7365','.','2'
'14609','6','17','-1','7365','.','2'
'14609','6','18','-1','7365','.','2'
'14609','6','19','-1','7365','.','2'
'14609','6','20','-1','7365','.','2'
'14609','6','21','-1','7365','.','2'
'14609','8','19','2','73654','.','2'
'14609','10','0','2','7','.','2'
'14609','10','1','2','7','.','2'
'14609','13','0','2','7','X','1'
'14609','13','1','2','7','X','1'
'14609','14','0','2','7','X','1'
'14609','14','1','2','7','X','1'
'14609','15','20','-1','7365','.','2'
'14609','16','0','-1','7365','.','2'
'14609','16','0','2','7365','.','2'
'14609','16','1','-1','7365','.','2'
'14609','16','1','2','7365','.','2'
'14609','17','21','2','736564','.','2'
'14609','18','2','-1','736554','.','2'
'14609','28','0','-1','7365','.','2'
'14609','28','1','-1','7365','.','2'
'14609','28','2','-1','7365','.','2'
'14609','28','3','-1','7365','.','2'
'14609','28','4','-1','7365','.','2'
'14609','28','5','-1','7365','.','2'
'14609','28','6','-1','7365','.','2'
'14609','28','7','-1','7365','.','2'
'14609','28','8','-1','7365','.','2'
'14609','28','9','-1','7365','.','2'
'14609','28','10','-1','7365','.','2'
'14609','28','11','-1','7365','.','2'
'14609','28','12','-1','7365','.','2'
'14609','28','13','-1','7365','.','2'
'14609','28','14','-1','7365','.','2'
'14609','28','15','-1','7365','.','2'
'14609','28','16','-1','7365','.','2'
'14609','28','17','-1','7365','.','2'
'14609','28','18','-1','7365','.','2'
'14609','28','19','-1','7365','.','2'
'14609','28','20','-1','7365','.','2'
'14609','28','21','-1','7365','.','2'
'14609','30','21','2','736564','.','2'
'14609','84','0','0','365','+7','4'
'14609','84','0','2','365','+7','4'
'14609','84','1','0','365','+7','4'
'14609','84','1','2','365','+7','4'
'14609','99','0','-1','NULL','X','0'
'14609','99','1','-1','NULL','X','0'
'14609','106','0','-1','NULL','X','0'
'14609','106','1','-1','NULL','X','0'
'14609','107','0','2','652','+3','2'
'14609','108','0','-1','NULL','X','0'
'14609','108','1','-1','NULL','X','0'
'14609','109','0','-1','NULL','X','0'
'14609','109','1','-1','NULL','X','0'
'14609','116','0','2','NULL','+7','0'
'14609','116','1','2','NULL','+7','0'
'14609','116','2','2','NULL','+7','0'
'14609','116','3','2','NULL','+7','0'
'14609','116','4','2','NULL','+7','0'
'14609','116','5','2','NULL','+7','0'
'14609','116','6','2','NULL','+7','0'
'14609','116','7','2','NULL','+7','0'
'14609','116','8','2','NULL','+7','0'
'14609','116','9','2','NULL','+7','0'
'14609','116','10','2','NULL','+7','0'
'14609','116','11','2','NULL','+7','0'
'14609','116','12','2','NULL','+7','0'
'14609','116','13','2','NULL','+7','0'
'14609','116','14','2','NULL','+7','0'
'14609','116','15','2','NULL','+7','0'
'14609','116','16','2','NULL','+7','0'
'14609','116','17','2','NULL','+7','0'
'14609','116','18','2','NULL','+7','0'
'14609','116','19','2','NULL','+7','0'
'14609','116','20','2','NULL','+7','0'
'14609','116','21','2','NULL','+7','0'
'14609','117','0','2','NULL','+7','0'
'14609','117','1','2','NULL','+7','0'
'14609','117','2','2','NULL','+7','0'
'14609','117','3','2','NULL','+7','0'
'14609','117','4','2','NULL','+7','0'
'14609','117','5','2','NULL','+7','0'
'14609','117','6','2','NULL','+7','0'
'14609','117','7','2','NULL','+7','0'
'14609','117','8','2','NULL','+7','0'
'14609','117','9','2','NULL','+7','0'
'14609','117','10','2','NULL','+7','0'
'14609','117','11','2','NULL','+7','0'
'14609','117','12','2','NULL','+7','0'
'14609','117','13','2','NULL','+7','0'
'14609','117','14','2','NULL','+7','0'
'14609','117','15','2','NULL','+7','0'
'14609','117','16','2','NULL','+7','0'
'14609','117','17','2','NULL','+7','0'
'14609','117','18','2','NULL','+7','0'
'14609','117','19','2','NULL','+7','0'
'14609','117','20','2','NULL','+7','0'
'14609','117','21','2','NULL','+7','0'
'14609','144','0','2','7365','X','0'
'14609','144','1','2','7365','X','0'
'14609','177','0','2','NULL','X','0'
'14609','177','1','2','NULL','X','0'
'14609','178','0','2','NULL','X','0'
'14609','178','1','2','NULL','X','0'
'14609','187','0','2','NULL','X','0'
'14609','187','1','2','NULL','X','0'
'14609','188','0','2','NULL','X','0'
'14609','188','1','2','NULL','X','0'
'14609','200','0','2','73652','.','2'
'14609','200','0','2','78692','.','2'
'14609','200','1','-1','7365','.','2'
'14609','200','2','-1','7365','.','2'
'14609','200','3','-1','7365','.','2'
'14609','200','4','-1','7365','.','2'
'14609','200','5','-1','7365','.','2'
'14609','200','6','-1','7365','.','2'
'14609','200','7','-1','7365','.','2'
'14609','200','8','-1','7365','.','2'
'14609','200','9','-1','7365','.','2'
'14609','200','10','-1','7365','.','2'
'14609','200','11','-1','7365','.','2'
'14609','200','12','-1','7365','.','2'
'14609','200','13','-1','7365','.','2'
'14609','200','14','-1','7365','.','2'
'14609','200','15','-1','7365','.','2'
'14609','200','16','-1','7365','.','2'
'14609','200','17','-1','7365','.','2'
'14609','200','18','-1','7365','.','2'
'14609','200','19','-1','7365','.','2'
'14609','200','20','-1','7365','.','2'
'14609','200','21','-1','7365','.','2'
'14609','203','0','0','7','X','4'
'14609','203','0','0','NULL','+7','4'
'14609','203','0','1','NULL','X','4'
'14609','203','0','2','7','X','4'
'14609','203','0','2','NULL','+7','4'
'14609','203','1','0','NULL','X','4'
'14609','203','1','2','NULL','X','4'
'14609','217','1','-1','NULL','X','4'
'14609','224','4','-1','7365','.','2'
'14609','226','8','-1','7365','.','2'
'14609','227','14','-1','7365','.','2'
'14609','228','17','-1','7365','.','2'
'14609','230','18','-1','7365','.','2'
'14609','235','0','-1','7365','.','2'
'14609','235','0','2','7365','.','2'
'14609','235','0','2','7869','.','2'
'14609','235','1','-1','7365','.','2'
'14609','235','6','-1','7365','.','2'
'14609','235','19','-1','7365','.','2'
'14609','236','6','-1','736561','X','2'
'14609','241','16','2','736566','.','2'
'14609','255','1','-1','NULL','X','0'
'14609','256','0','-1','NULL','X','0'
