'14609','10','1','0','255','0','0'
'14609','11','1','0','255','0','0'
'14609','12','1','1','255','0','0'
'14609','13','1','1','255','1','10'
'14609','14','1','1','255','1','9'
'14609','15','1','0','255','0','0'
'14609','16','1','0','255','0','0'
'14609','17','1','1','255','0','0'
'14609','18','2','1','255','0','0'
'14609','19','1','0','255','0','0'
'14609','20','1','1','255','0','0'
'14609','21','2','0','255','0','0'
'14609','22','3','0','1','0','0'
'14609','23','1','1','255','0','0'
'14609','24','1','0','255','0','0'
'14609','25','1','0','255','0','0'
'14609','26','1','1','255','0','0'
'14609','27','1','0','1','0','0'
'14609','28','3','0','1','0','0'
'14609','29','3','0','1','0','0'
'14609','30','1','0','255','0','0'
'14609','31','1','0','255','0','0'
'14609','33','1','0','255','0','0'
'14609','34','1','0','255','0','0'
'14609','35','1','1','255','1','10'
'14609','36','3','0','1','0','0'
'14609','37','3','0','1','0','0'
'14609','38','1','0','8','0','0'
'14609','39','3','1','1','0','0'
'14609','40','3','0','1','0','0'
'14609','41','3','0','1','0','0'
'14609','42','3','0','1','0','0'
'14609','43','3','0','1','0','0'
'14609','44','1','0','1','0','0'
'14609','45','1','0','1','0','0'
'14609','46','1','0','255','0','0'
'14609','100','1','1','255','3','0'
