'14609','6','17','1','0','0','2','7','1',NULL,'0'
'14609','6','19','1','0','0','2','7','1',NULL,'0'
'14609','6','20','1','0','0','2','7','1',NULL,'0'
'14609','6','26','1','0','0','2','7','1',NULL,'0'
'14609','6','30','1','0','0','2','7','1',NULL,'0'
'14609','6','32','1','0','0','2','7','1',NULL,'0'
'14609','15','5','1','0','0','2','7','1',NULL,'0'
'14609','19','4','1','0','0','2','7','1',NULL,'0'
