'14609','-100','7219'
'14609','-95','7646'
'14609','-90','8099'
'14609','-85','8579'
'14609','-80','9088'
'14609','-75','9626'
'14609','-70','10196'
'14609','-65','10801'
'14609','-60','11441'
'14609','-55','12119'
'14609','-50','12837'
'14609','-45','13597'
'14609','-40','14403'
'14609','-35','15256'
'14609','-30','16160'
'14609','-25','17118'
'14609','-20','18132'
'14609','-15','19207'
'14609','-10','20345'
'14609','-5','21550'
'14609','0','22827'
'14609','5','24180'
'14609','10','25612'
'14609','15','27130'
'14609','20','28738'
'14609','25','30440'
'14609','30','32244'
