'14609','1','101','2'
'14609','1','308','2'
'14609','1','501','2'
'14609','1','502','3'
'14609','2','101','2'
'14609','2','308','2'
'14609','2','501','2'
'14609','2','502','3'
'14609','11','101','2'
'14609','11','308','2'
'14609','11','501','2'
'14609','11','502','3'
'14609','12','101','2'
'14609','12','308','2'
'14609','12','501','2'
'14609','12','502','3'
'14609','13','101','2'
'14609','13','308','2'
'14609','13','501','2'
'14609','13','502','3'
'14609','14','101','2'
'14609','14','308','2'
'14609','14','501','2'
'14609','14','502','3'
