'14609','1','1','33','33','0','7','1','1001'
'14609','2','1','33','33','0','1','1','1002'
'14609','5','1','33','33','0','7','1','1003'
'14609','6','2','33','33','0','1','1','1004'
'14609','8','1','33','33','0','7','1','1005'
'14609','9','1','33','33','0','7','1','1006'
'14609','10','1','33','33','0','7','1','1007'
'14609','11','1','33','33','0','7','1','1008'
'14609','12','1','33','33','0','7','1','1009'
'14609','13','1','33','33','0','7','1','1010'
'14609','14','1','33','33','0','7','1','1011'
'14609','15','2','33','33','0','1','1','1015'
'14609','16','1','33','33','0','1','1','1013'
'14609','17','1','33','33','0','7','1','1014'
'14609','19','2','33','33','0','1','1','1016'
