'14609','1','1','-1','NULL','+3652','1'
'14609','1','2','-1','NULL','+36554','1'
'14609','1','3','-1','NULL','+36559','1'
'14609','1','4','-1','NULL','+36560','1'
'14609','1','5','-1','NULL','+36567','1'
'14609','1','6','-1','NULL','+36561','1'
'14609','1','7','-1','NULL','+36555','1'
'14609','1','8','-1','NULL','+36565','1'
'14609','1','9','-1','NULL','+36556','1'
'14609','1','10','-1','NULL','+36557','1'
'14609','1','11','-1','NULL','+36550','1'
'14609','1','12','-1','NULL','+36552','1'
'14609','1','13','-1','NULL','+36553','1'
'14609','1','14','-1','NULL','+36563','1'
'14609','1','15','-1','NULL','+36551','1'
'14609','1','16','-1','NULL','+36566','1'
'14609','1','17','-1','NULL','+36562','1'
'14609','1','18','-1','NULL','+36558','1'
'14609','1','19','-1','NULL','+3654','1'
'14609','1','20','-1','NULL','+36569','1'
'14609','1','21','-1','NULL','+36564','1'
