'14609','22','-1','00','X','-1'
'14609','22','-1','01','.+7','-1'
'14609','22','-1','02','.+7','-1'
'14609','22','-1','030','.+7','-1'
'14609','22','-1','031','.+7','-1'
'14609','22','-1','032','.+7','-1'
'14609','22','-1','033','.+7','-1'
'14609','22','-1','034','.+7','-1'
'14609','22','-1','035','.+7','-1'
'14609','22','-1','0360','.+7','-1'
'14609','22','-1','0361','.+7','-1'
'14609','22','-1','0362','.+7','-1'
'14609','22','-1','0363','.+7','-1'
'14609','22','-1','0364','.+7','-1'
'14609','22','-1','0365','.+07','-1'
'14609','22','-1','0366','.+7','-1'
'14609','22','-1','0367','.+7','-1'
'14609','22','-1','0368','.+7','-1'
'14609','22','-1','0369','.+7','-1'
'14609','22','-1','037','.+7','-1'
'14609','22','-1','038','.+7','-1'
'14609','22','-1','039','.+7','-1'
'14609','22','-1','04','.+7','-1'
'14609','22','-1','05','.+7','-1'
'14609','22','-1','06','.+7','-1'
'14609','22','-1','07','.+07','-1'
'14609','22','-1','08','.+7','-1'
'14609','22','-1','090','.+7','-1'
'14609','22','-1','091','.+7','-1'
'14609','22','-1','092','.+7','-1'
'14609','22','-1','093','.+7','-1'
'14609','22','-1','094','.+7','-1'
'14609','22','-1','095','.+7','-1'
'14609','22','-1','096','.+7','-1'
'14609','22','-1','097','.+7','-1'
'14609','22','-1','098','.+7','-1'
'14609','22','-1','099','.+07','-1'
'14609','22','-1','1','+73652','-1'
'14609','22','-1','2','+73652','-1'
'14609','22','-1','3','+73652','-1'
'14609','22','-1','4','+73652','-1'
'14609','22','-1','5','+73652','-1'
'14609','22','-1','6','+73652','-1'
'14609','22','-1','7','+73652','-1'
'14609','22','-1','8','+73652','-1'
'14609','22','-1','9','+73652','-1'
'14609','24','-1','00','X','-1'
'14609','24','-1','01','.+7','-1'
'14609','24','-1','02','.+7','-1'
'14609','24','-1','030','.+7','-1'
'14609','24','-1','031','.+7','-1'
'14609','24','-1','032','.+7','-1'
'14609','24','-1','033','.+7','-1'
'14609','24','-1','034','.+7','-1'
'14609','24','-1','035','.+7','-1'
'14609','24','-1','0360','.+7','-1'
'14609','24','-1','0361','.+7','-1'
'14609','24','-1','0362','.+7','-1'
'14609','24','-1','0363','.+7','-1'
'14609','24','-1','0364','.+7','-1'
'14609','24','-1','0365','.+07','-1'
'14609','24','-1','0366','.+7','-1'
'14609','24','-1','0367','.+7','-1'
'14609','24','-1','0368','.+7','-1'
'14609','24','-1','0369','.+7','-1'
'14609','24','-1','037','.+7','-1'
'14609','24','-1','038','.+7','-1'
'14609','24','-1','039','.+7','-1'
'14609','24','-1','04','.+7','-1'
'14609','24','-1','05','.+7','-1'
'14609','24','-1','06','.+7','-1'
'14609','24','-1','07','.+7','-1'
'14609','24','-1','08','.+7','-1'
'14609','24','-1','09','.+7','-1'
'14609','24','-1','1','+73654','-1'
'14609','24','-1','2','+73654','-1'
'14609','24','-1','3','+73654','-1'
'14609','24','-1','4','+73654','-1'
'14609','24','-1','5','+73654','-1'
'14609','24','-1','6','+73654','-1'
'14609','24','-1','7','+73654','-1'
'14609','24','-1','8','+73654','-1'
'14609','24','-1','9','+73654','-1'
'14609','50','-1','00','X','-1'
'14609','50','-1','01','.+7','-1'
'14609','50','-1','02','.+7','-1'
'14609','50','-1','030','.+7','-1'
'14609','50','-1','031','.+7','-1'
'14609','50','-1','032','.+7','-1'
'14609','50','-1','033','.+7','-1'
'14609','50','-1','034','.+7','-1'
'14609','50','-1','035','.+7','-1'
'14609','50','-1','0360','.+7','-1'
'14609','50','-1','0361','.+7','-1'
'14609','50','-1','0362','.+7','-1'
'14609','50','-1','0363','.+7','-1'
'14609','50','-1','0364','.+7','-1'
'14609','50','-1','0365','.+07','-1'
'14609','50','-1','0366','.+7','-1'
'14609','50','-1','0367','.+7','-1'
'14609','50','-1','0368','.+7','-1'
'14609','50','-1','0369','.+7','-1'
'14609','50','-1','037','.+7','-1'
'14609','50','-1','038','.+7','-1'
'14609','50','-1','039','.+7','-1'
'14609','50','-1','04','.+7','-1'
'14609','50','-1','05','.+7','-1'
'14609','50','-1','06','.+7','-1'
'14609','50','-1','07','.+7','-1'
'14609','50','-1','08','.+7','-1'
'14609','50','-1','09','.+7','-1'
'14609','50','-1','1','+736550','-1'
'14609','50','-1','2','+736550','-1'
'14609','50','-1','3','+736550','-1'
'14609','50','-1','4','+736550','-1'
'14609','50','-1','5','+736550','-1'
'14609','50','-1','6','+736550','-1'
'14609','50','-1','7','+736550','-1'
'14609','50','-1','8','+736550','-1'
'14609','50','-1','9','+736550','-1'
'14609','51','-1','00','X','-1'
'14609','51','-1','01','.+7','-1'
'14609','51','-1','02','.+7','-1'
'14609','51','-1','030','.+7','-1'
