'14609','1','node1.eth0','0','0','1','0','1','0','3'
'14609','2','node2.eth0','0','2','3','0','1','0','3'
'14609','3','Unit1/ CVM3/ Gb Ethernet1; OAM; 22','0','0','1','0','1','0','1'
'14609','4','Unit1/ CVM4/ Gb Ethernet1; OAM; 22','0','2','3','0','1','0','1'
'14609','5','Unit1/ CVM3/ Gb Ethernet1; VOIP; 122','0','0','1','0','1','0','2'
'14609','6','Unit1/ CVM4/ Gb Ethernet1; VOIP; 122','0','2','3','0','1','0','2'
