'14609','0','1','1','0','0','0'
'14609','0','2','1','1','1','0'
'14609','0','2','2','1','2','0'
'14609','0','3','3','1','4','0'
'14609','0','4','4','1','6','0'
'14609','0','5','5','1','14','0'
'14609','0','6','6','1','18','0'
'14609','0','10','11','1','26','0'
'14609','1','1','1','0','0','0'
'14609','1','2','1','1','1','0'
'14609','1','2','2','1','2','0'
'14609','1','3','3','1','5','0'
'14609','1','4','4','1','6','0'
'14609','2','2','1','0','0','0'
'14609','2','3','3','1','4','0'
'14609','2','4','4','1','6','0'
'14609','3','2','1','0','0','0'
'14609','3','3','3','1','5','0'
'14609','3','4','4','1','6','0'
'14609','4','1','1','0','0','0'
'14609','4','3','3','1','4','0'
'14609','4','4','4','1','6','0'
'14609','5','1','1','0','0','0'
'14609','5','3','3','1','5','0'
'14609','5','4','4','1','6','0'
'14609','6','1','1','0','0','0'
'14609','6','2','1','1','1','0'
'14609','6','2','2','1','2','0'
'14609','6','3','3','1','4','0'
'14609','6','4','4','1','6','0'
'14609','6','5','5','1','14','0'
'14609','6','6','6','1','18','0'
'14609','6','7','8','1','22','0'
'14609','7','1','1','0','0','0'
'14609','7','1','9','1','23','0'
'14609','7','2','1','1','1','0'
'14609','7','2','2','1','2','0'
'14609','7','3','3','1','4','0'
'14609','7','4','4','1','6','0'
'14609','7','5','5','1','14','0'
'14609','7','6','6','1','18','0'
'14609','7','8','1','1','23','0'
'14609','7','9','10','0','0','0'
