'14609','1','-1','0','NULL','2','+07','0','4'
'14609','2','-1','0','NULL','-1','+73652','0','4'
'14609','3','-1','0','365','2','+07','0','4'
'14609','3','-1','0','800','2','+7','0','4'
'14609','3','-1','0','NULL','2','+7','0','4'
'14609','4','-1','0','73652','2','X','0','4'
'14609','4','-1','0','73654','2','X','0','4'
'14609','4','-1','0','73655','2','X','0','4'
'14609','4','-1','0','73656','2','X','0','4'
'14609','5','-1','0','NULL','-1','X','0','4'
'14609','5','-1','0','NULL','0','X','0','4'
'14609','5','-1','0','NULL','4','X','0','4'
'14609','6','-1','0','NULL','-1','X','0','4'
'14609','7','-1','0','36569','2','+07','0','4'
'14609','7','-1','0','NULL','4','+736569','0','4'
'14609','8','-1','0','365','2','+07','0','4'
'14609','8','-1','0','NULL','2','+7','0','4'
'14609','10','-1','0','73652','-1','X','0','4'
'14609','10','-1','0','NULL','-1','...........','0','4'
'14609','11','-1','0','36562','2','+0','0','4'
'14609','11','-1','0','NULL','4','+736562','0','4'
'14609','12','-1','0','NULL','0','.+7','0','4'
'14609','12','-1','0','NULL','2','.+7','0','4'
'14609','12','-1','0','NULL','4','.+7','0','4'
'14609','13','-1','0','365','2','+07','0','4'
'14609','13','-1','0','NULL','2','+7','0','4'
'14609','14','-1','0','365','2','+07','0','4'
'14609','14','-1','0','NULL','1','+00','0','4'
'14609','14','-1','0','NULL','2','+7','0','4'
'14609','14','-1','0','NULL','4','X','0','4'
'14609','15','-1','0','73652','-1','X','0','-1'
'14609','15','-1','0','NULL','-1','..........','0','4'
'14609','16','-1','0','NULL','-1','+1112','0','4'
'14609','16','-1','0','NULL','2','+1112','0','4'
'14609','17','-1','0','NULL','-1','+1111','0','4'
'14609','17','-1','0','NULL','1','+1111','0','4'
'14609','18','-1','0','NULL','-1','+736563','0','4'
'14609','18','-1','0','NULL','0','+736563','0','4'
'14609','18','-1','0','NULL','4','+736563','0','4'
'14609','19','-1','0','NULL','-1','+736558','0','4'
'14609','19','-1','0','NULL','0','+736558','0','4'
'14609','19','-1','0','NULL','4','+736558','0','4'
'14609','20','-1','0','NULL','-1','+736565','0','4'
'14609','20','-1','0','NULL','0','+736565','0','4'
'14609','20','-1','0','NULL','4','+736565','0','4'
'14609','21','-1','0','NULL','-1','+736560','0','4'
'14609','21','-1','0','NULL','0','+736560','0','4'
'14609','21','-1','0','NULL','4','+736560','0','4'
'14609','22','-1','0','365','2','+07','0','4'
'14609','22','-1','0','800','2','+7','0','4'
'14609','22','-1','0','869','2','+7','0','4'
'14609','22','-1','0','NULL','-1','..........','0','4'
'14609','24','-1','0','NULL','2','X','0','4'
'14609','25','-1','0','7365','-1','+0','0','4'
'14609','25','-1','0','7869','-1','X','0','4'
'14609','25','-1','0','NULL','-1','..........','0','4'
'14609','26','-1','0','73652669001','-1','+0','0','4'
'14609','26','-1','0','NULL','-1','...........','0','4'
'14609','27','-1','0','NULL','-1','+7','0','4'
'14609','28','-1','0','NULL','-1','+7','0','4'
'14609','29','-1','0','73652','-1','+0','0','4'
'14609','29','-1','0','73654','-1','+0','0','4'
'14609','29','-1','0','73655','-1','+0','0','4'
'14609','29','-1','0','736560','-1','+0','0','4'
'14609','29','-1','0','736561','-1','+0','0','4'
'14609','29','-1','0','736563','-1','+0','0','4'
'14609','29','-1','0','736564','-1','+0','0','4'
'14609','29','-1','0','736565','-1','+0','0','4'
'14609','29','-1','0','736566','-1','+0','0','4'
'14609','29','-1','0','736567','-1','+0','0','4'
'14609','29','-1','0','736568','-1','+0','0','4'
'14609','29','-1','0','736569','-1','+0','0','4'
'14609','29','-1','0','NULL','-1','X','0','4'
'14609','30','-1','0','NULL','-1','+736554','0','4'
'14609','31','-1','0','73654','-1','+0','0','4'
'14609','31','-1','0','73655','-1','+0','0','4'
'14609','31','-1','0','73656','-1','+0','0','4'
'14609','31','-1','0','NULL','-1','X','0','4'
'14609','38','-1','0','NULL','2','+07','0','4'
'14609','100','-1','0','0','-1','.+07','0','4'
'14609','100','-1','0','NULL','-1','+73652','0','4'
'14609','101','-1','0','98','-1','..+07','0','4'
'14609','101','-1','0','NULL','-1','.+73652','0','4'
'14609','102','-1','0','00','-1','X','0','4'
'14609','102','-1','0','03','-1','.+07','0','4'
'14609','102','-1','0','04','-1','.+07','0','4'
'14609','102','-1','0','05','-1','.+07','0','4'
'14609','102','-1','0','06','-1','.+07','0','4'
'14609','102','-1','0','07','-1','.+07','0','4'
'14609','102','-1','0','08','-1','.+07','0','4'
'14609','102','-1','0','09','-1','.+07','0','4'
'14609','102','-1','0','NULL','-1','+73652','0','4'
'14609','103','-1','0','NULL','2','+07','0','4'
'14609','104','-1','0','0','-1','.+07','0','-1'
'14609','104','-1','0','NULL','-1','+73654','0','4'
'14609','105','-1','0','NULL','-1','+0','0','4'
'14609','106','-1','0','0','-1','.+07','0','4'
'14609','106','-1','0','NULL','-1','+73652','0','4'
'14609','107','-1','0','NULL','-1','+0','0','4'
'14609','108','-1','0','00','-1','X','0','4'
'14609','108','-1','0','03','-1','.+07','0','4'
'14609','108','-1','0','04','-1','.+7','0','4'
'14609','108','-1','0','05','-1','.+7','0','4'
'14609','108','-1','0','06','-1','.+7','0','4'
'14609','108','-1','0','08','-1','.+7','0','4'
'14609','108','-1','0','09','-1','.+7','0','4'
'14609','108','-1','0','NULL','-1','+73654','0','4'
'14609','109','-1','0','03652','-1','.+07','0','4'
'14609','109','-1','0','03654','-1','.+07','0','4'
'14609','109','-1','0','03655','-1','.+07','0','4'
'14609','109','-1','0','03656','-1','.+07','0','4'
'14609','109','-1','0','NULL','-1','.+7','0','4'
'14609','111','-1','0','NULL','-1','...+73652772772','0','4'
'14609','112','-1','0','NULL','-1','.+07','0','4'
'14609','113','-1','0','00','-1','X','0','4'
'14609','113','-1','0','03','-1','.+07','0','4'
'14609','113','-1','0','04','-1','.+7','0','4'
'14609','113','-1','0','05','-1','.+7','0','4'
'14609','113','-1','0','06','-1','.+7','0','4'
'14609','113','-1','0','07','-1','.+7','0','4'
'14609','113','-1','0','08','-1','.+7','0','4'
'14609','113','-1','0','09','-1','.+7','0','4'
'14609','113','-1','0','NULL','-1','+73654','0','4'
'14609','114','-1','0','7','-1','X','0','4'
'14609','114','-1','0','7','0','X','0','4'
'14609','114','-1','0','NULL','-1','...........','0','4'
'14609','114','-1','0','NULL','0','...........','0','4'
'14609','115','-1','0','7','-1','X','0','4'
'14609','115','-1','0','7','0','X','0','4'
'14609','115','-1','0','NULL','-1','...........','0','4'
'14609','115','-1','0','NULL','0','...........','0','4'
'14609','116','-1','0','7','-1','X','0','4'
'14609','116','-1','0','7','0','X','0','4'
'14609','116','-1','0','NULL','-1','..........','0','4'
'14609','116','-1','0','NULL','0','...........','0','4'
'14609','117','-1','0','73652','-1','X','0','4'
'14609','117','-1','0','73652','0','X','0','4'
'14609','117','-1','0','73654','-1','+0','0','-1'
'14609','117','-1','0','73654','0','+0','0','4'
'14609','117','-1','0','73655','-1','+0','0','-1'
'14609','117','-1','0','73655','0','+0','0','4'
'14609','117','-1','0','73656','-1','+0','0','-1'
'14609','117','-1','0','73656','0','+0','0','4'
'14609','117','-1','0','NULL','-1','X','0','4'
