'14609','4','0','1','33','101','201','0','48','301','401','0'
'14609','4','0','2','34','102','202','0','49','302','402','0'
'14609','4','0','3','35','103','203','0','50','303','403','0'
'14609','4','0','4','36','104','204','0','51','304','404','0'
'14609','4','0','5','37','105','205','0','52','305','405','325'
'14609','4','0','6','38','106','206','0','53','306','406','0'
'14609','4','0','7','39','107','207','0','54','307','407','0'
'14609','4','0','8','40','108','0','0','55','308','408','0'
'14609','4','0','9','41','109','0','0','56','309','409','0'
'14609','4','0','10','42','110','0','0','57','310','410','0'
'14609','4','0','11','43','111','211','0','58','0','0','0'
'14609','4','0','12','44','132','212','112','59','0','0','0'
'14609','4','0','13','45','113','213','0','60','0','0','0'
'14609','4','0','14','46','0','214','0','61','0','0','0'
'14609','4','0','15','47','115','0','0','62','0','0','0'
'14609','4','0','16','0','0','0','0','0','0','0','0'
'14609','4','1','1','33','101','201','0','48','301','401','0'
'14609','4','1','2','34','102','202','0','49','302','402','0'
'14609','4','1','3','35','103','203','0','50','303','403','0'
'14609','4','1','4','36','104','204','0','51','304','404','0'
'14609','4','1','5','37','105','205','0','52','305','405','325'
'14609','4','1','6','38','106','206','0','53','306','406','0'
'14609','4','1','7','39','107','207','0','54','307','407','0'
'14609','4','1','8','40','108','0','0','55','308','408','0'
'14609','4','1','9','41','109','0','0','56','309','409','0'
'14609','4','1','10','42','110','0','0','57','310','410','0'
'14609','4','1','11','43','111','211','0','58','0','0','0'
'14609','4','1','12','44','132','212','112','59','0','0','0'
'14609','4','1','13','45','113','213','0','60','0','0','0'
'14609','4','1','14','46','0','214','0','61','0','0','0'
'14609','4','1','15','47','115','0','0','62','0','0','0'
'14609','4','1','16','0','0','0','0','0','0','0','0'
'14609','4','2','1','33','101','201','0','48','301','0','0'
'14609','4','2','2','34','102','202','0','49','309','402','0'
'14609','4','2','3','35','103','0','0','50','303','403','0'
'14609','4','2','4','36','104','0','0','51','325','404','0'
'14609','4','2','5','37','105','205','0','52','305','405','0'
'14609','4','2','6','38','106','211','0','53','306','406','0'
'14609','4','2','7','39','107','0','0','54','307','0','0'
'14609','4','2','8','40','108','0','0','55','308','0','0'
'14609','4','2','9','41','109','0','0','56','302','409','0'
'14609','4','2','10','42','110','0','0','57','310','410','0'
'14609','4','2','11','43','0','0','0','58','0','0','0'
'14609','4','2','12','44','0','0','0','59','0','0','0'
'14609','4','2','13','45','0','0','0','60','0','0','0'
'14609','4','2','14','46','0','0','0','61','0','0','0'
'14609','4','2','15','47','0','0','0','62','0','0','0'
'14609','4','2','16','0','0','0','0','0','0','0','0'
'14609','4','3','1','33','101','205','101','48','301','406','0'
'14609','4','3','2','34','102','201','102','49','309','403','0'
'14609','4','3','3','35','103','211','103','50','303','411','0'
'14609','4','3','4','36','104','210','104','51','304','404','0'
'14609','4','3','5','37','105','252','105','52','306','407','0'
'14609','4','3','6','38','106','203','106','53','305','0','325'
'14609','4','3','7','39','107','254','107','54','0','405','0'
'14609','4','3','8','40','108','255','108','55','302','408','0'
'14609','4','3','9','41','109','253','109','56','307','0','0'
'14609','4','3','10','42','110','0','110','57','0','0','0'
'14609','4','3','11','43','111','0','0','58','0','0','0'
'14609','4','3','12','44','112','0','0','59','0','0','0'
'14609','4','3','13','45','0','0','0','60','0','0','0'
'14609','4','3','14','46','113','0','0','61','0','0','0'
'14609','4','3','15','47','115','115','115','62','0','0','0'
'14609','4','3','16','47','132','0','132','0','0','0','0'
'14609','4','4','1','33','101','205','101','48','301','406','0'
'14609','4','4','2','34','102','201','102','49','309','403','0'
'14609','4','4','3','35','103','211','103','50','303','411','0'
'14609','4','4','4','36','104','210','104','51','304','404','0'
'14609','4','4','5','37','105','252','105','52','306','407','0'
'14609','4','4','6','38','106','203','106','53','305','0','325'
'14609','4','4','7','39','107','254','107','54','0','405','0'
'14609','4','4','8','40','108','255','108','55','302','408','0'
'14609','4','4','9','41','109','253','109','56','307','0','0'
'14609','4','4','10','42','110','0','110','57','0','0','0'
'14609','4','4','11','43','111','0','0','58','0','0','0'
'14609','4','4','12','44','112','0','0','59','0','0','0'
'14609','4','4','13','45','0','0','0','60','0','0','0'
'14609','4','4','14','46','113','0','0','61','0','0','0'
'14609','4','4','15','47','115','115','115','62','0','0','0'
'14609','4','4','16','47','132','0','132','0','0','0','0'
'14609','4','5','1','33','101','201','0','48','301','401','0'
'14609','4','5','2','34','102','202','0','49','302','402','0'
'14609','4','5','3','35','103','203','0','50','303','403','0'
'14609','4','5','4','36','104','204','0','51','304','404','0'
'14609','4','5','5','37','105','205','0','52','305','405','325'
'14609','4','5','6','38','106','206','0','53','306','406','0'
'14609','4','5','7','39','107','207','0','54','307','407','0'
'14609','4','5','8','40','108','0','0','55','308','408','0'
'14609','4','5','9','41','109','0','0','56','309','409','0'
'14609','4','5','10','42','110','0','0','57','310','410','0'
'14609','4','5','11','43','111','211','0','58','0','0','0'
'14609','4','5','12','44','115','212','112','59','0','0','0'
'14609','4','5','13','45','113','213','0','60','0','0','0'
'14609','4','5','14','46','0','214','0','61','0','0','0'
'14609','4','5','15','47','142','0','0','62','0','0','0'
'14609','4','5','16','0','0','0','0','0','0','0','0'
'14609','5','0','1','33','101','201','0','48','301','0','0'
'14609','5','0','2','34','102','202','0','49','302','402','0'
'14609','5','0','3','35','103','203','0','50','303','403','0'
'14609','5','0','4','36','104','0','0','51','304','404','0'
'14609','5','0','5','37','105','205','0','52','305','405','325'
'14609','5','0','6','38','106','206','0','53','306','406','0'
'14609','5','0','7','39','107','207','0','54','307','407','0'
'14609','5','0','8','40','108','0','0','55','308','408','0'
'14609','5','0','9','41','109','0','0','56','310','409','0'
'14609','5','0','10','42','110','0','0','57','0','410','0'
'14609','5','0','11','43','111','221','0','58','0','0','0'
'14609','5','0','12','44','132','222','112','59','0','0','0'
'14609','5','0','13','45','113','0','0','60','0','0','0'
'14609','5','0','14','46','114','224','0','61','0','0','0'
'14609','5','0','15','47','115','215','0','62','0','0','0'
'14609','5','0','16','0','0','0','0','0','0','0','0'
'14609','8','0','1','18','101','0','0','0','0','0','0'
'14609','8','0','2','19','102','0','0','0','0','0','0'
'14609','8','0','3','20','103','0','0','0','0','0','0'
'14609','8','0','4','21','104','0','0','0','0','0','0'
'14609','8','0','5','22','105','0','0','0','0','0','0'
'14609','8','0','6','23','106','0','0','0','0','0','0'
'14609','8','0','7','24','107','0','0','0','0','0','0'
'14609','8','0','8','25','108','0','0','0','0','0','0'
'14609','8','0','9','26','109','0','0','0','0','0','0'
'14609','8','0','10','17','110','0','0','0','0','0','0'
'14609','8','0','11','31','164','0','0','0','0','0','0'
'14609','8','0','12','32','165','0','0','0','0','0','0'
'14609','8','0','13','27','160','0','0','0','0','0','0'
'14609','8','0','14','28','161','0','0','0','0','0','0'
'14609','8','0','15','29','162','0','0','0','0','0','0'
