'33620','0','600','30','10','30','40','60','10','6','60','12','120','90','30','4','30','30','4','6','600','4','120','90'
'33620','1','120','10','4','20','30','30','4','6','30','6','120','90','15','4','30','30','4','6','180','4','120','90'
