'33620','-70','45'
'33620','-65','47'
'33620','-60','50'
'33620','-55','53'
'33620','-50','56'
'33620','-45','60'
'33620','-40','63'
'33620','-35','67'
'33620','-30','71'
'33620','-25','75'
'33620','-20','79'
'33620','-15','84'
'33620','-10','89'
'33620','-5','94'
'33620','0','100'
'33620','5','106'
'33620','10','112'
'33620','15','119'
'33620','20','126'
'33620','25','133'
'33620','30','141'
'33620','35','150'
'33620','40','158'
'33620','45','168'
'33620','50','178'
'33620','55','188'
'33620','60','200'
'33620','65','211'
'33620','70','224'
