'33620','2','41230','1','0','3','16','0'
'33620','2','41231','1','0','3','16','0'
'33620','2','41232','1','0','3','16','0'
'33620','2','41233','1','0','2','0','0'
'33620','2','41234','1','0','3','16','0'
'33620','2','41235','1','0','3','16','0'
'33620','2','41236','1','0','3','16','0'
'33620','2','41237','1','0','3','16','0'
'33620','2','41238','1','0','3','16','0'
'33620','2','41239','1','0','3','16','0'
'33620','2','41240','1','0','3','16','0'
'33620','2','41241','1','0','3','16','0'
'33620','2','41242','1','0','3','16','0'
'33620','2','41243','1','0','2','0','0'
'33620','2','41244','1','0','2','0','0'
'33620','2','41245','1','0','2','0','0'
'33620','2','41246','1','0','2','0','0'
'33620','2','41247','1','0','2','0','0'
'33620','2','41248','1','0','3','16','0'
'33620','2','41249','1','0','3','16','0'
'33620','2','4125','1','0','3','16','0'
'33620','2','41260','1','0','3','16','0'
'33620','2','41261','1','0','3','16','0'
'33620','2','41262','1','0','3','16','0'
'33620','2','41263','1','0','3','16','0'
'33620','2','41264','1','0','2','0','0'
'33620','2','41265','1','0','2','0','0'
'33620','2','41266','1','0','3','16','0'
'33620','2','41267','1','0','2','0','0'
'33620','2','41268','1','0','3','16','0'
'33620','2','41269','1','0','2','0','0'
'33620','2','41270','1','0','3','16','0'
'33620','2','41271','1','0','3','16','0'
'33620','2','41272','1','0','2','0','0'
'33620','2','41273','1','0','2','0','0'
'33620','2','41274','1','0','2','0','0'
'33620','2','41275','1','0','3','16','0'
'33620','2','41276','1','0','2','0','0'
'33620','2','41277','1','0','2','0','0'
'33620','2','41278','1','0','2','0','0'
'33620','2','41279','1','0','2','0','0'
'33620','2','41280','1','0','3','16','0'
'33620','2','41281','1','0','2','0','0'
'33620','2','41282','1','0','3','16','0'
'33620','2','41283','1','0','2','0','0'
'33620','2','41284','1','0','2','0','0'
'33620','2','41285','1','0','3','16','0'
'33620','2','41286','1','0','2','0','0'
'33620','2','41287','1','0','2','0','0'
'33620','2','41288','1','0','3','16','0'
'33620','2','41289','1','0','2','0','0'
'33620','2','4129','1','0','3','16','0'
'33620','2','41300','1','0','3','16','0'
'33620','2','41301','1','0','3','16','0'
'33620','2','41302','1','0','3','16','0'
'33620','2','41303','1','0','3','16','0'
'33620','2','41304','1','0','2','0','0'
'33620','2','41305','1','0','2','0','0'
'33620','2','41306','1','0','3','16','0'
'33620','2','41307','1','0','3','16','0'
'33620','2','41308','1','0','3','16','0'
'33620','2','41309','1','0','3','16','0'
'33620','2','4131','1','0','3','16','0'
'33620','2','41320','1','0','3','16','0'
'33620','2','41321','1','0','3','16','0'
'33620','2','41322','1','0','3','16','0'
'33620','2','41323','1','0','3','16','0'
'33620','2','41324','1','0','2','0','0'
'33620','2','41325','1','0','2','0','0'
'33620','2','41326','1','0','3','16','0'
'33620','2','41327','1','0','3','16','0'
'33620','2','41328','1','0','3','16','0'
'33620','2','41329','1','0','3','16','0'
'33620','2','41330','1','0','2','0','0'
'33620','2','41331','1','0','3','16','0'
'33620','2','41332','1','0','3','16','0'
'33620','2','41333','1','0','3','16','0'
'33620','2','41334','1','0','3','16','0'
'33620','2','41335','1','0','3','16','0'
'33620','2','41336','1','0','3','16','0'
'33620','2','41337','1','0','3','16','0'
'33620','2','41338','1','0','2','0','0'
'33620','2','41339','1','0','2','0','0'
'33620','2','41340','1','0','3','16','0'
'33620','2','41341','1','0','3','16','0'
'33620','2','41342','1','0','3','16','0'
'33620','2','41343','1','0','3','16','0'
'33620','2','41344','1','0','3','16','0'
'33620','2','41345','1','0','3','16','0'
'33620','2','41346','1','0','2','0','0'
'33620','2','41347','1','0','3','16','0'
'33620','2','41348','1','0','3','16','0'
'33620','2','41349','1','0','3','16','0'
'33620','2','4135','1','0','3','16','0'
'33620','2','41360','1','0','3','16','0'
'33620','2','41361','1','0','3','16','0'
'33620','2','41362','1','0','3','16','0'
'33620','2','41363','1','0','3','16','0'
'33620','2','41364','1','0','3','16','0'
'33620','2','41365','1','0','3','16','0'
'33620','2','41366','1','0','2','0','0'
'33620','2','41367','1','0','3','16','0'
'33620','2','41368','1','0','2','0','0'
'33620','2','41369','1','0','3','16','0'
'33620','2','41370','1','0','2','0','0'
'33620','2','41371','1','0','2','0','0'
'33620','2','41372','1','0','3','16','0'
'33620','2','41373','1','0','3','16','0'
'33620','2','41374','1','0','2','0','0'
'33620','2','41375','1','0','3','16','0'
'33620','2','41376','1','0','3','16','0'
'33620','2','41377','1','0','3','16','0'
'33620','2','41378','1','0','3','16','0'
'33620','2','41379','1','0','3','16','0'
'33620','2','4138','1','0','3','16','0'
'33620','2','41390','1','0','3','16','0'
'33620','2','41391','1','0','3','16','0'
'33620','2','41392','1','0','3','16','0'
'33620','2','41393','1','0','3','16','0'
'33620','2','41394','1','0','3','16','0'
'33620','2','41395','1','0','3','16','0'
'33620','2','41396','1','0','3','16','0'
'33620','2','41397','1','0','3','16','0'
'33620','2','41398','1','0','3','16','0'
'33620','2','41399','1','0','2','0','0'
'33620','2','4140','1','0','3','16','0'
'33620','2','4141','1','0','3','16','0'
'33620','2','4142','1','0','3','16','0'
'33620','2','41430','1','0','3','16','0'
'33620','2','41431','1','0','3','16','0'
'33620','2','41432','1','0','3','16','0'
'33620','2','41433','1','0','3','16','0'
'33620','2','41434','1','0','2','0','0'
'33620','2','41435','1','0','2','0','0'
'33620','2','41436','1','0','2','0','0'
'33620','2','41437','1','0','3','16','0'
'33620','2','41438','1','0','3','16','0'
'33620','2','41439','1','0','3','16','0'
'33620','2','4144','1','0','3','16','0'
'33620','2','41450','1','0','3','16','0'
'33620','2','41451','1','0','3','16','0'
'33620','2','41452','1','0','2','0','0'
'33620','2','41453','1','0','3','16','0'
'33620','2','41454','1','0','3','16','0'
'33620','2','41455','1','0','3','16','0'
'33620','2','41456','1','0','2','0','0'
'33620','2','41457','1','0','3','16','0'
'33620','2','41458','1','0','3','16','0'
'33620','2','41459','1','0','3','16','0'
'33620','2','4146','1','0','3','16','0'
'33620','2','41470','1','0','3','16','0'
'33620','2','41471','1','0','3','16','0'
'33620','2','41472','1','0','3','16','0'
'33620','2','41473','1','0','3','16','0'
'33620','2','41474','1','0','2','0','0'
'33620','2','41475','1','0','3','16','0'
'33620','2','41476','1','0','3','16','0'
'33620','2','41477','1','0','3','16','0'
'33620','2','41478','1','0','3','16','0'
'33620','2','41479','1','0','3','16','0'
'33620','2','41480','1','0','3','16','0'
'33620','2','41481','1','0','3','16','0'
'33620','2','41482','1','0','3','16','0'
'33620','2','41483','1','0','3','16','0'
'33620','2','41484','1','0','3','16','0'
'33620','2','41485','1','0','3','16','0'
'33620','2','41486','1','0','3','16','0'
'33620','2','41487','1','0','2','0','0'
'33620','2','41488','1','0','3','16','0'
'33620','2','41489','1','0','3','16','0'
'33620','2','4149','1','0','3','16','0'
'33620','2','415','1','0','3','16','0'
'33620','2','416','1','0','3','16','0'
'33620','2','417','1','0','3','16','0'
'33620','2','418','1','0','3','16','0'
'33620','2','419','1','0','3','16','0'
'33620','2','42','1','0','3','6','0'
'33620','2','4300','1','0','3','6','0'
'33620','2','4301','1','0','3','6','0'
'33620','2','4302','1','0','3','6','0'
'33620','2','43030','1','0','2','0','0'
'33620','2','43031','1','0','3','6','0'
'33620','2','43032','1','0','3','6','0'
'33620','2','43033','1','0','3','6','0'
'33620','2','43034','1','0','3','6','0'
'33620','2','43035','1','0','3','6','0'
'33620','2','43036','1','0','3','6','0'
'33620','2','43037','1','0','3','6','0'
'33620','2','43038','1','0','3','6','0'
'33620','2','43039','1','0','3','6','0'
'33620','2','4304','1','0','3','6','0'
'33620','2','43050','1','0','3','6','0'
'33620','2','43051','1','0','3','6','0'
'33620','2','43052','1','0','3','6','0'
'33620','2','43053','1','0','3','6','0'
'33620','2','43054','1','0','3','6','0'
'33620','2','43055','1','0','3','6','0'
'33620','2','43056','1','0','3','6','0'
'33620','2','43057','1','0','3','6','0'
'33620','2','43058','1','0','3','6','0'
'33620','2','43059','1','0','3','6','0'
'33620','2','4306','1','0','3','6','0'
'33620','2','4307','1','0','3','6','0'
'33620','2','43080','1','0','3','6','0'
'33620','2','43081','1','0','3','6','0'
'33620','2','43082','1','0','2','0','0'
'33620','2','43083','1','0','3','6','0'
'33620','2','43084','1','0','3','6','0'
'33620','2','43085','1','0','3','6','0'
'33620','2','43086','1','0','3','6','0'
'33620','2','43087','1','0','3','6','0'
'33620','2','43088','1','0','3','6','0'
'33620','2','43089','1','0','3','6','0'
'33620','2','43090','1','0','3','6','0'
'33620','2','43091','1','0','3','6','0'
'33620','2','43092','1','0','3','6','0'
'33620','2','43093','1','0','3','6','0'
'33620','2','43094','1','0','3','6','0'
'33620','2','43095','1','0','3','6','0'
'33620','2','43096','1','0','3','6','0'
'33620','2','43097','1','0','3','6','0'
'33620','2','43098','1','0','2','0','0'
'33620','2','43099','1','0','3','6','0'
'33620','2','431','1','0','3','6','0'
'33620','2','43200','1','0','3','6','0'
'33620','2','43201','1','0','3','6','0'
'33620','2','43202','1','0','3','6','0'
'33620','2','43203','1','0','3','6','0'
'33620','2','43204','1','0','2','0','0'
'33620','2','43205','1','0','3','6','0'
'33620','2','43206','1','0','3','6','0'
'33620','2','43207','1','0','3','6','0'
'33620','2','43208','1','0','3','6','0'
'33620','2','43209','1','0','3','6','0'
'33620','2','43210','1','0','2','0','0'
'33620','2','43211','1','0','3','6','0'
'33620','2','43212','1','0','2','0','0'
'33620','2','43213','1','0','2','0','0'
'33620','2','43214','1','0','3','6','0'
'33620','2','43215','1','0','2','0','0'
'33620','2','43216','1','0','2','0','0'
'33620','2','43217','1','0','3','6','0'
'33620','2','43218','1','0','3','6','0'
'33620','2','43219','1','0','2','0','0'
'33620','2','43220','1','0','3','6','0'
'33620','2','43221','1','0','3','6','0'
'33620','2','43222','1','0','3','6','0'
'33620','2','43223','1','0','3','6','0'
'33620','2','43224','1','0','3','6','0'
'33620','2','43225','1','0','3','6','0'
'33620','2','43226','1','0','2','0','0'
'33620','2','43227','1','0','2','0','0'
'33620','2','43228','1','0','3','6','0'
'33620','2','43229','1','0','3','6','0'
'33620','2','43230','1','0','3','6','0'
'33620','2','43231','1','0','2','0','0'
'33620','2','43232','1','0','2','0','0'
'33620','2','43233','1','0','3','6','0'
'33620','2','43234','1','0','2','0','0'
'33620','2','43235','1','0','3','6','0'
'33620','2','43236','1','0','3','6','0'
'33620','2','43237','1','0','2','0','0'
'33620','2','43238','1','0','3','6','0'
'33620','2','43239','1','0','2','0','0'
'33620','2','43240','1','0','3','6','0'
'33620','2','43241','1','0','2','0','0'
'33620','2','43242','1','0','2','0','0'
'33620','2','43243','1','0','2','0','0'
'33620','2','43244','1','0','2','0','0'
'33620','2','43245','1','0','3','6','0'
'33620','2','43246','1','0','3','6','0'
'33620','2','43247','1','0','3','6','0'
'33620','2','43248','1','0','2','0','0'
'33620','2','43249','1','0','3','6','0'
'33620','2','43250','1','0','3','6','0'
'33620','2','43251','1','0','3','6','0'
'33620','2','43252','1','0','2','0','0'
'33620','2','43253','1','0','3','6','0'
'33620','2','43254','1','0','2','0','0'
'33620','2','43255','1','0','2','0','0'
'33620','2','43256','1','0','3','6','0'
'33620','2','43257','1','0','3','6','0'
'33620','2','43258','1','0','3','6','0'
'33620','2','43259','1','0','2','0','0'
'33620','2','43260','1','0','3','6','0'
'33620','2','43261','1','0','2','0','0'
'33620','2','43262','1','0','3','6','0'
'33620','2','43263','1','0','3','6','0'
'33620','2','43264','1','0','3','6','0'
'33620','2','43265','1','0','3','6','0'
'33620','2','43266','1','0','3','6','0'
'33620','2','43267','1','0','3','6','0'
'33620','2','43268','1','0','3','6','0'
'33620','2','43269','1','0','3','6','0'
'33620','2','43270','1','0','3','6','0'
'33620','2','43271','1','0','3','6','0'
'33620','2','43272','1','0','3','6','0'
'33620','2','43273','1','0','2','0','0'
'33620','2','43274','1','0','2','0','0'
'33620','2','43275','1','0','3','6','0'
'33620','2','43276','1','0','3','6','0'
'33620','2','43277','1','0','3','6','0'
'33620','2','43278','1','0','3','6','0'
'33620','2','43279','1','0','3','6','0'
'33620','2','43280','1','0','2','0','0'
'33620','2','43281','1','0','3','6','0'
'33620','2','43282','1','0','2','0','0'
'33620','2','43283','1','0','2','0','0'
'33620','2','43284','1','0','3','6','0'
'33620','2','43285','1','0','2','0','0'
'33620','2','43286','1','0','3','6','0'
'33620','2','43287','1','0','3','6','0'
'33620','2','43288','1','0','3','6','0'
'33620','2','43289','1','0','3','6','0'
'33620','2','43290','1','0','2','0','0'
'33620','2','43291','1','0','3','6','0'
'33620','2','43292','1','0','2','0','0'
'33620','2','43293','1','0','2','0','0'
'33620','2','43294','1','0','2','0','0'
'33620','2','43295','1','0','3','6','0'
'33620','2','43296','1','0','2','0','0'
'33620','2','43297','1','0','3','6','0'
'33620','2','43298','1','0','3','6','0'
'33620','2','43299','1','0','2','0','0'
'33620','2','43300','1','0','3','6','0'
'33620','2','43301','1','0','3','6','0'
'33620','2','43302','1','0','3','6','0'
'33620','2','43303','1','0','3','6','0'
'33620','2','43304','1','0','2','0','0'
'33620','2','43305','1','0','2','0','0'
'33620','2','43306','1','0','2','0','0'
'33620','2','43307','1','0','3','6','0'
'33620','2','43308','1','0','2','0','0'
'33620','2','43309','1','0','2','0','0'
'33620','2','43310','1','0','3','6','0'
'33620','2','43311','1','0','2','0','0'
'33620','2','43312','1','0','3','6','0'
'33620','2','43313','1','0','2','0','0'
'33620','2','43314','1','0','2','0','0'
'33620','2','43315','1','0','2','0','0'
'33620','2','43316','1','0','3','6','0'
'33620','2','43317','1','0','3','6','0'
'33620','2','43318','1','0','3','6','0'
'33620','2','43319','1','0','3','6','0'
'33620','2','43320','1','0','2','0','0'
'33620','2','43321','1','0','3','6','0'
'33620','2','43322','1','0','3','6','0'
'33620','2','43323','1','0','2','0','0'
'33620','2','43324','1','0','3','6','0'
'33620','2','43325','1','0','3','6','0'
'33620','2','43326','1','0','2','0','0'
'33620','2','43327','1','0','3','6','0'
'33620','2','43328','1','0','3','6','0'
'33620','2','43329','1','0','2','0','0'
'33620','2','43330','1','0','3','6','0'
'33620','2','43331','1','0','3','6','0'
'33620','2','43332','1','0','2','0','0'
'33620','2','43333','1','0','3','6','0'
'33620','2','43334','1','0','3','6','0'
'33620','2','43335','1','0','2','0','0'
'33620','2','43336','1','0','3','6','0'
'33620','2','43337','1','0','3','6','0'
'33620','2','43338','1','0','3','6','0'
'33620','2','43339','1','0','2','0','0'
'33620','2','43340','1','0','3','6','0'
'33620','2','43341','1','0','3','6','0'
'33620','2','43342','1','0','2','0','0'
'33620','2','43343','1','0','2','0','0'
'33620','2','43344','1','0','2','0','0'
'33620','2','43345','1','0','2','0','0'
'33620','2','43346','1','0','2','0','0'
'33620','2','43347','1','0','2','0','0'
'33620','2','43348','1','0','3','6','0'
'33620','2','43349','1','0','2','0','0'
'33620','2','43350','1','0','3','6','0'
'33620','2','43351','1','0','3','6','0'
'33620','2','43352','1','0','2','0','0'
'33620','2','43353','1','0','3','6','0'
'33620','2','43354','1','0','3','6','0'
'33620','2','43355','1','0','3','6','0'
'33620','2','43356','1','0','3','6','0'
'33620','2','43357','1','0','2','0','0'
'33620','2','43358','1','0','3','6','0'
'33620','2','43359','1','0','3','6','0'
'33620','2','43360','1','0','3','6','0'
'33620','2','43361','1','0','3','6','0'
'33620','2','43362','1','0','3','6','0'
'33620','2','43363','1','0','3','6','0'
'33620','2','43364','1','0','3','6','0'
'33620','2','43365','1','0','3','6','0'
'33620','2','43366','1','0','3','6','0'
'33620','2','43367','1','0','3','6','0'
'33620','2','43368','1','0','3','6','0'
'33620','2','43369','1','0','2','0','0'
'33620','2','43370','1','0','3','6','0'
'33620','2','43371','1','0','2','0','0'
'33620','2','43372','1','0','3','6','0'
'33620','2','43373','1','0','3','6','0'
'33620','2','43374','1','0','3','6','0'
'33620','2','43375','1','0','3','6','0'
'33620','2','43376','1','0','2','0','0'
'33620','2','43377','1','0','3','6','0'
'33620','2','43378','1','0','2','0','0'
'33620','2','43379','1','0','2','0','0'
'33620','2','43380','1','0','3','6','0'
'33620','2','43381','1','0','3','6','0'
'33620','2','43382','1','0','2','0','0'
'33620','2','43383','1','0','3','6','0'
'33620','2','43384','1','0','3','6','0'
'33620','2','43385','1','0','2','0','0'
'33620','2','43386','1','0','3','6','0'
'33620','2','43387','1','0','2','0','0'
'33620','2','43388','1','0','3','6','0'
'33620','2','43389','1','0','3','6','0'
'33620','2','43390','1','0','3','6','0'
'33620','2','43391','1','0','3','6','0'
'33620','2','43392','1','0','3','6','0'
'33620','2','43393','1','0','2','0','0'
'33620','2','43394','1','0','3','6','0'
'33620','2','43395','1','0','3','6','0'
'33620','2','43396','1','0','2','0','0'
'33620','2','43397','1','0','2','0','0'
'33620','2','43398','1','0','3','6','0'
'33620','2','43399','1','0','3','6','0'
'33620','2','434','1','0','3','6','0'
'33620','2','4350','1','0','3','6','0'
'33620','2','4351','1','0','3','6','0'
'33620','2','4352','1','0','3','6','0'
'33620','2','43530','1','0','2','0','0'
'33620','2','43531','1','0','3','6','0'
'33620','2','43532','1','0','3','6','0'
'33620','2','43533','1','0','3','6','0'
'33620','2','43534','1','0','3','6','0'
'33620','2','43535','1','0','3','6','0'
