'33620','1','1','1'
'33620','1','2','1'
'33620','1','3','14'
'33620','1','4','10'
'33620','1','5','201'
'33620','1','6','13'
'33620','1','10','1'
'33620','2','1','15'
'33620','2','2','1'
'33620','2','3','15'
'33620','2','4','9'
'33620','2','5','205'
'33620','2','6','14'
'33620','2','10','5'
'33620','3','1','0'
'33620','3','2','1'
'33620','3','3','15'
'33620','3','4','0'
'33620','3','5','205'
'33620','3','6','14'
'33620','3','10','7'
'33620','4','1','4'
'33620','4','2','4'
'33620','4','3','11'
'33620','4','4','11'
'33620','4','5','202'
'33620','4','6','11'
'33620','4','10','1'
'33620','5','1','8'
'33620','5','2','8'
'33620','5','3','14'
'33620','5','4','12'
'33620','5','5','206'
'33620','5','6','13'
'33620','5','10','1'
'33620','6','1','1'
'33620','6','2','1'
'33620','6','3','14'
'33620','6','4','13'
'33620','6','5','203'
'33620','6','6','13'
'33620','6','10','4'
'33620','7','1','6'
'33620','7','2','6'
'33620','7','3','14'
'33620','7','4','15'
'33620','7','5','211'
'33620','7','6','13'
'33620','7','10','6'
'33620','16','1','2'
'33620','16','2','2'
'33620','16','3','14'
'33620','16','4','225'
'33620','16','5','204'
'33620','16','6','13'
'33620','16','10','1'
'33620','17','1','3'
'33620','17','2','3'
'33620','17','3','14'
'33620','17','4','228'
'33620','17','5','201'
'33620','17','6','13'
'33620','17','10','1'
'33620','18','1','5'
'33620','18','2','5'
'33620','18','3','14'
'33620','18','4','226'
'33620','18','5','201'
'33620','18','6','13'
'33620','18','10','1'
'33620','19','1','7'
'33620','19','2','7'
'33620','19','3','14'
'33620','19','4','227'
'33620','19','5','201'
'33620','19','6','13'
'33620','19','10','1'
'33620','20','1','9'
'33620','20','2','9'
'33620','20','3','14'
'33620','20','4','229'
'33620','20','5','211'
'33620','20','6','13'
'33620','20','10','1'
'33620','23','1','10'
'33620','23','2','10'
'33620','23','3','14'
'33620','23','4','224'
'33620','23','5','201'
'33620','23','6','13'
'33620','23','10','1'
'33620','28','1','28'
'33620','28','2','1'
'33620','28','3','14'
'33620','28','4','10'
'33620','28','5','201'
'33620','28','6','13'
'33620','28','10','1'
'33620','29','1','7'
'33620','29','2','7'
'33620','29','3','14'
'33620','29','4','10'
'33620','29','5','204'
'33620','29','6','13'
'33620','29','10','1'
'33620','30','1','4'
'33620','30','2','4'
'33620','30','3','11'
'33620','30','4','11'
'33620','30','5','212'
'33620','30','6','11'
'33620','30','10','1'
'33620','31','1','7'
'33620','31','2','7'
'33620','31','3','14'
'33620','31','4','10'
'33620','31','5','213'
'33620','31','6','13'
'33620','31','10','1'
'33620','32','1','7'
'33620','32','2','7'
'33620','32','3','14'
'33620','32','4','10'
'33620','32','5','214'
'33620','32','6','13'
'33620','32','10','1'
'33620','33','1','241'
'33620','33','2','1'
'33620','33','3','15'
'33620','33','4','241'
'33620','33','5','205'
'33620','33','6','2'
'33620','33','10','1'
'33620','34','1','243'
'33620','34','2','1'
'33620','34','3','15'
'33620','34','4','243'
'33620','34','5','205'
'33620','34','6','4'
'33620','34','10','1'
'33620','35','1','245'
'33620','35','2','1'
'33620','35','3','15'
'33620','35','4','245'
'33620','35','5','205'
'33620','35','6','12'
'33620','35','10','1'
'33620','36','1','240'
'33620','36','2','1'
'33620','36','3','11'
'33620','36','4','240'
'33620','36','5','202'
'33620','36','6','1'
'33620','36','10','1'
'33620','37','1','242'
'33620','37','2','1'
'33620','37','3','11'
'33620','37','4','242'
'33620','37','5','201'
'33620','37','6','3'
'33620','37','10','1'
'33620','38','1','244'
'33620','38','2','1'
'33620','38','3','11'
'33620','38','4','244'
'33620','38','5','202'
'33620','38','6','11'
'33620','38','10','1'
'33620','39','1','247'
'33620','39','2','1'
'33620','39','3','15'
'33620','39','4','247'
'33620','39','5','205'
'33620','39','6','14'
'33620','39','10','1'
'33620','40','1','246'
'33620','40','2','1'
'33620','40','3','14'
'33620','40','4','246'
'33620','40','5','201'
'33620','40','6','13'
'33620','40','10','1'
'33620','41','1','41'
'33620','41','2','1'
'33620','41','3','14'
'33620','41','4','10'
'33620','41','5','201'
'33620','41','6','13'
'33620','41','10','1'
'33620','42','1','7'
'33620','42','2','7'
'33620','42','3','15'
'33620','42','4','9'
'33620','42','5','207'
'33620','42','6','14'
'33620','42','10','1'
'33620','43','1','7'
'33620','43','2','7'
'33620','43','3','14'
'33620','43','4','12'
'33620','43','5','208'
'33620','43','6','13'
'33620','43','10','1'
'33620','44','1','4'
'33620','44','2','4'
'33620','44','3','11'
'33620','44','4','11'
'33620','44','5','209'
'33620','44','6','11'
'33620','44','10','1'
'33620','45','1','7'
'33620','45','2','7'
'33620','45','3','15'
'33620','45','4','9'
'33620','45','5','210'
'33620','45','6','14'
'33620','45','10','1'
'33620','56','1','1'
'33620','56','2','1'
'33620','56','3','14'
'33620','56','4','10'
'33620','56','6','13'
'33620','56','10','1'
'33620','57','1','5'
'33620','57','2','5'
'33620','57','3','14'
'33620','57','4','226'
'33620','57','6','13'
'33620','57','10','1'
'33620','58','1','6'
'33620','58','2','6'
'33620','58','3','14'
'33620','58','4','15'
'33620','58','6','13'
'33620','58','10','1'
'33620','59','1','7'
'33620','59','2','7'
'33620','59','3','14'
'33620','59','4','227'
'33620','59','6','13'
'33620','59','10','1'
'33620','60','1','9'
'33620','60','2','9'
'33620','60','3','14'
'33620','60','4','229'
'33620','60','6','13'
'33620','60','10','1'
'33620','61','1','10'
'33620','61','2','10'
'33620','61','3','14'
'33620','61','4','224'
'33620','61','6','13'
'33620','61','10','1'
'33620','62','1','2'
'33620','62','2','2'
'33620','62','3','14'
'33620','62','4','225'
'33620','62','6','13'
'33620','62','10','1'
'33620','63','1','4'
'33620','63','2','4'
'33620','63','3','11'
'33620','63','4','11'
'33620','63','6','11'
'33620','63','10','1'
'33620','64','1','8'
'33620','64','2','8'
'33620','64','3','14'
'33620','64','4','12'
'33620','64','6','13'
'33620','64','10','1'
'33620','65','1','3'
'33620','65','2','3'
'33620','65','3','15'
'33620','65','4','228'
'33620','65','6','14'
'33620','65','10','1'
'33620','66','1','1'
'33620','66','4','10'
