'33620','#','1'
'33620','#','3'
'33620','#','13'
'33620','*','13'
'33620','*#','1'
'33620','*#','3'
'33620','**','1'
'33620','**','3'
'33620','*00470','1'
'33620','*00470','3'
'33620','*00471','1'
'33620','*00471','3'
'33620','*00472','1'
'33620','*00472','3'
'33620','*00473','1'
'33620','*00473','3'
'33620','*00474','1'
'33620','*00474','3'
'33620','*00475','1'
'33620','*00475','3'
'33620','*00476','1'
'33620','*00476','3'
'33620','*00477','1'
'33620','*00477','3'
'33620','*004783','3'
'33620','*004784','3'
'33620','*004788','3'
'33620','*004789','3'
'33620','*00479','1'
'33620','*00479','3'
'33620','*00590','1'
'33620','*00590','3'
'33620','*00591','1'
'33620','*00591','3'
'33620','*00592','1'
'33620','*00592','3'
'33620','*00593','1'
'33620','*00593','3'
'33620','*00594','1'
'33620','*00594','3'
'33620','*00595','1'
'33620','*00595','3'
'33620','*00596','1'
'33620','*00596','3'
'33620','*00597','1'
'33620','*00597','3'
'33620','*005983','3'
'33620','*005984','3'
'33620','*005988','3'
'33620','*005989','3'
'33620','*00599','1'
'33620','*00599','3'
'33620','*00681','1'
'33620','*00681','3'
'33620','*00682','1'
'33620','*00682','3'
'33620','*00683','1'
'33620','*00683','3'
'33620','*00684','1'
'33620','*00684','3'
'33620','*00685','1'
'33620','*00685','3'
'33620','*00686','1'
'33620','*00686','3'
'33620','*00687','1'
'33620','*00687','3'
'33620','*006883','3'
'33620','*006884','3'
'33620','*006888','3'
'33620','*006889','3'
'33620','*00689','1'
'33620','*00689','3'
'33620','*00960','1'
'33620','*00960','3'
'33620','*00961','1'
'33620','*00961','3'
'33620','*00962','1'
'33620','*00962','3'
'33620','*00963','1'
'33620','*00963','3'
'33620','*00964','1'
'33620','*00964','3'
'33620','*009683','3'
'33620','*009684','3'
'33620','*009688','3'
'33620','*009689','3'
'33620','*00990','1'
'33620','*00990','3'
'33620','*00991','1'
'33620','*00991','3'
'33620','*00992','1'
'33620','*00992','3'
'33620','*00993','1'
'33620','*00993','3'
'33620','*00994','1'
'33620','*00994','3'
'33620','*00995','1'
'33620','*00995','3'
'33620','*00996','1'
'33620','*00996','3'
'33620','*00997','1'
'33620','*00997','3'
'33620','*009983','3'
'33620','*009984','3'
'33620','*009988','3'
'33620','*009989','3'
'33620','*00999','1'
'33620','*00999','3'
'33620','*1','1'
'33620','*1','3'
'33620','*2','1'
'33620','*2','3'
'33620','*3','1'
'33620','*3','3'
'33620','*4','1'
'33620','*4','3'
'33620','*5','1'
'33620','*5','3'
'33620','*6','1'
'33620','*6','3'
'33620','*7','1'
'33620','*7','3'
'33620','*8','1'
'33620','*8','3'
'33620','*9','1'
'33620','*9','3'
'33620','00','13'
'33620','000820','1'
'33620','000820','3'
'33620','000821','1'
'33620','000821','3'
'33620','000822','1'
'33620','000822','3'
