'33620','1','1','0','2','0','0','0','-1'
'33620','1','101','100','1','0','0','0','-1'
'33620','2','2','100','1','0','0','0','-1'
'33620','2','102','0','2','0','0','0','-1'
'33620','3','3','100','1','0','0','0','-1'
'33620','4','4','100','1','0','0','0','-1'
'33620','6','6','100','1','0','0','0','-1'
'33620','6','9','0','2','0','0','0','-1'
'33620','7','7','100','1','0','0','0','-1'
'33620','8','8','100','1','0','0','0','-1'
'33620','9','6','100','1','0','0','0','-1'
'33620','9','9','0','2','0','0','0','-1'
'33620','10','6','0','2','0','0','0','-1'
'33620','10','9','100','1','0','0','0','-1'
'33620','11','11','100','1','0','0','0','-1'
'33620','12','12','100','1','0','0','0','-1'
'33620','13','16','100','1','0','0','0','-1'
'33620','14','14','100','1','0','0','0','-1'
'33620','15','15','100','1','0','0','0','-1'
'33620','16','6','0','2','0','0','0','-1'
'33620','16','9','100','1','0','0','0','-1'
'33620','17','17','100','1','0','0','0','-1'
'33620','18','18','100','1','0','0','0','-1'
'33620','41','10','100','1','0','0','0','-1'
'33620','42','42','100','1','0','0','0','-1'
'33620','43','43','100','1','0','0','0','-1'
'33620','44','44','100','1','0','0','0','-1'
'33620','100','100','100','1','0','0','0','-1'
'33620','113','113','100','1','0','0','0','-1'
'33620','114','114','100','1','0','0','0','-1'
'33620','116','116','100','1','0','0','0','-1'
'33620','117','117','1','0','0','0','0','-1'
'33620','117','118','1','0','0','0','0','-1'
'33620','119','119','100','1','0','0','0','-1'
'33620','120','120','100','1','0','0','0','-1'
'33620','210','210','100','1','0','0','0','-1'
'33620','210','269','0','2','0','0','0','-1'
'33620','210','279','0','3','0','0','0','-1'
'33620','269','210','0','3','0','0','0','-1'
'33620','269','269','100','1','0','0','0','-1'
'33620','269','279','0','2','0','0','0','-1'
'33620','279','210','0','3','0','0','0','-1'
'33620','279','269','0','2','0','0','0','-1'
'33620','279','279','100','1','0','0','0','-1'
