'33620','0','0','0'
'33620','1','700','900'
'33620','2','700','1100'
'33620','3','900','1100'
'33620','4','700','1300'
'33620','5','900','1300'
'33620','6','1100','1300'
'33620','7','700','1500'
'33620','8','900','1500'
'33620','9','1100','1500'
'33620','10','1300','1500'
'33620','11','700','1700'
'33620','12','900','1700'
'33620','13','1100','1700'
'33620','14','1300','1700'
'33620','15','1500','1700'
'33620','16','500','0'
'33620','17','941','1336'
'33620','18','697','1209'
'33620','19','697','1336'
'33620','20','697','1477'
'33620','21','770','1209'
'33620','22','770','1336'
'33620','23','770','1477'
'33620','24','852','1209'
'33620','25','852','1336'
'33620','26','852','1477'
'33620','27','697','1633'
'33620','28','770','1633'
'33620','29','852','1633'
'33620','30','941','1633'
'33620','31','941','1209'
'33620','32','941','1477'
'33620','33','1380','1500'
'33620','34','1380','1620'
'33620','35','1500','1620'
'33620','36','1380','1740'
'33620','37','1500','1740'
'33620','38','1620','1740'
'33620','39','1380','1860'
'33620','40','1500','1860'
'33620','41','1620','1860'
'33620','42','1740','1860'
'33620','43','1380','1980'
'33620','44','1500','1980'
'33620','45','1620','1980'
'33620','46','1740','1980'
'33620','47','1860','1980'
'33620','48','1140','1020'
'33620','49','1140','900'
'33620','50','1020','900'
'33620','51','1140','780'
'33620','52','1020','780'
'33620','53','900','780'
'33620','54','1140','660'
'33620','55','1020','660'
'33620','56','900','660'
'33620','57','780','660'
'33620','58','1140','540'
'33620','59','1020','540'
'33620','60','900','540'
'33620','61','780','540'
'33620','62','660','540'
