'33620','1','32','0','1','1','0','0','0','1','-32512','0'
'33620','2','32','1','2','0','0','0','0','1','-32512','0'
'33620','3','32','0','3','1','0','0','0','1','-32512','0'
'33620','4','32','1','4','0','0','0','0','1','-32512','0'
'33620','6','32','0','6','1','0','0','0','1','-32512','0'
'33620','7','32','1','7','1','0','0','0','1','-32512','0'
'33620','8','32','1','9','1','0','0','0','1','-32512','0'
'33620','9','32','0','9','1','0','0','0','1','-32512','0'
'33620','10','32','0','10','1','0','0','0','1','-32512','0'
'33620','11','32','1','11','1','0','0','0','1','-32512','0'
'33620','12','32','1','11','1','0','0','0','1','-32512','0'
'33620','14','32','0','12','0','0','0','0','1','-32512','0'
'33620','15','32','0','15','0','0','0','0','1','-32512','0'
'33620','16','32','0','16','0','0','0','0','1','-32512','0'
'33620','17','32','0','6','0','0','0','0','1','-32512','0'
'33620','18','32','0','6','0','0','0','0','1','-32512','0'
'33620','42','32','0','7','0','0','0','0','1','-32512','0'
'33620','43','32','0','10','0','0','0','0','1','-32512','0'
'33620','44','32','0','6','0','0','0','0','1','-32512','0'
'33620','100','32','0','100','0','0','1','0','1','-32512','0'
'33620','101','32','0','101','1','0','0','0','1','-32512','0'
'33620','102','32','1','102','0','0','0','0','1','-32512','0'
'33620','113','32','1','113','1','0','0','0','1','-32512','0'
'33620','114','32','1','114','1','0','0','0','1','-32512','0'
'33620','116','32','0','116','0','0','0','0','1','-32512','0'
'33620','117','32','0','117','1','0','0','0','1','-32512','0'
'33620','118','32','0','118','1','0','0','0','1','-32512','0'
'33620','119','32','0','119','1','0','0','0','1','-32512','0'
'33620','120','32','0','120','1','0','0','0','1','-32512','0'
'33620','210','32','0','10','0','0','0','0','1','-32512','0'
'33620','269','32','0','10','0','0','0','0','1','-32512','0'
'33620','279','32','0','10','0','0','0','0','1','-32512','0'
