'33620','40','4','1',NULL,NULL,'4004'
'33620','41','3','1',NULL,NULL,'4103'
'33620','41','4','1',NULL,NULL,'4104'
'33620','43','3','1',NULL,NULL,'4303'
'33620','43','4','1',NULL,NULL,'4304'
'33620','44','3','1',NULL,NULL,'4403'
'33620','44','4','1',NULL,NULL,'4404'
'33620','45','3','1',NULL,NULL,'4503'
'33620','45','4','1',NULL,NULL,'4504'
'33620','46','3','1',NULL,NULL,'4603'
'33620','46','4','1',NULL,NULL,'4604'
'33620','47','3','1',NULL,NULL,'4703'
'33620','47','4','1',NULL,NULL,'4704'
'33620','48','3','1',NULL,NULL,'4803'
'33620','48','4','1',NULL,NULL,'4804'
'33620','49','3','1',NULL,NULL,'4903'
'33620','49','4','1',NULL,NULL,'4904'
'33620','50','3','1',NULL,NULL,'5003'
'33620','50','4','1',NULL,NULL,'5004'
'33620','51','3','1',NULL,NULL,'5103'
'33620','51','4','1',NULL,NULL,'5104'
'33620','52','3','1',NULL,NULL,'5203'
'33620','52','4','1',NULL,NULL,'5204'
'33620','53','3','1',NULL,NULL,'5303'
'33620','53','4','1',NULL,NULL,'5304'
'33620','54','3','1',NULL,NULL,'5403'
'33620','54','4','1',NULL,NULL,'5404'
'33620','55','3','1',NULL,NULL,'5503'
'33620','55','4','1',NULL,NULL,'5504'
'33620','56','3','1',NULL,NULL,'5603'
'33620','56','4','1',NULL,NULL,'5604'
'33620','57','3','1',NULL,NULL,'5703'
'33620','57','4','1',NULL,NULL,'5704'
'33620','58','3','1',NULL,NULL,'5803'
'33620','58','4','1',NULL,NULL,'5804'
'33620','59','3','1',NULL,NULL,'5903'
'33620','59','4','1',NULL,NULL,'5904'
'33620','60','3','1',NULL,NULL,'6003'
'33620','60','4','1',NULL,NULL,'6004'
'33620','61','3','1',NULL,NULL,'6103'
'33620','61','4','1',NULL,NULL,'6104'
'33620','62','3','1',NULL,NULL,'6203'
'33620','62','4','1',NULL,NULL,'6204'
'33620','63','3','1',NULL,NULL,'6303'
'33620','63','4','1',NULL,NULL,'6304'
'33620','64','3','1',NULL,NULL,'6403'
'33620','64','4','1',NULL,NULL,'6404'
'33620','65','3','1',NULL,NULL,'6503'
'33620','65','4','1',NULL,NULL,'6504'
'33620','66','3','1',NULL,NULL,'6603'
'33620','66','4','1',NULL,NULL,'6604'
'33620','67','3','1',NULL,NULL,'6703'
'33620','67','4','1',NULL,NULL,'6704'
'33620','68','3','1',NULL,NULL,'6803'
'33620','68','4','1',NULL,NULL,'6804'
'33620','69','3','1',NULL,NULL,'6903'
'33620','69','4','1',NULL,NULL,'6904'
'33620','72','3','1',NULL,NULL,'7203'
'33620','72','4','1',NULL,NULL,'7204'
'33620','73','3','1',NULL,NULL,'7303'
'33620','73','4','1',NULL,NULL,'7304'
'33620','74','3','1',NULL,NULL,'7403'
'33620','74','4','1',NULL,NULL,'7404'
'33620','75','3','1',NULL,NULL,'7503'
'33620','75','4','1',NULL,NULL,'7504'
'33620','76','3','1',NULL,NULL,'7603'
'33620','76','4','1',NULL,NULL,'7604'
'33620','77','3','1',NULL,NULL,'7703'
'33620','77','4','1',NULL,NULL,'7704'
'33620','78','3','1',NULL,NULL,'7803'
'33620','78','4','1',NULL,NULL,'7804'
'33620','79','3','1',NULL,NULL,'7903'
'33620','79','4','1',NULL,NULL,'7904'
'33620','80','3','1',NULL,NULL,'8003'
'33620','80','4','1',NULL,NULL,'8004'
'33620','81','3','1',NULL,NULL,'8103'
'33620','81','4','1',NULL,NULL,'8104'
'33620','83','3','1',NULL,NULL,'8303'
'33620','83','4','1',NULL,NULL,'8304'
'33620','84','3','1',NULL,NULL,'8403'
'33620','84','4','1',NULL,NULL,'8404'
'33620','85','3','1',NULL,NULL,'8503'
'33620','85','4','1',NULL,NULL,'8504'
'33620','86','3','1',NULL,NULL,'8603'
'33620','86','4','1',NULL,NULL,'8604'
'33620','89','3','1',NULL,NULL,'8903'
'33620','89','4','1',NULL,NULL,'8904'
'33620','90','3','1',NULL,NULL,'9003'
'33620','90','4','1',NULL,NULL,'9004'
'33620','91','3','1',NULL,NULL,'9103'
'33620','91','4','1',NULL,NULL,'9104'
'33620','92','3','1',NULL,NULL,'9203'
'33620','92','4','1',NULL,NULL,'9204'
'33620','93','3','1',NULL,NULL,'9303'
'33620','93','4','1',NULL,NULL,'9304'
'33620','94','3','1',NULL,NULL,'9403'
'33620','94','4','1',NULL,NULL,'9404'
'33620','97','3','1',NULL,NULL,'9703'
'33620','97','4','1',NULL,NULL,'9704'
'33620','98','3','1',NULL,NULL,'9803'
'33620','98','4','1',NULL,NULL,'9804'
'33620','99','3','1',NULL,NULL,'9903'
'33620','99','4','1',NULL,NULL,'9904'
'33620','101','3','1',NULL,NULL,'10103'
'33620','101','4','1',NULL,NULL,'10104'
'33620','102','3','1',NULL,NULL,'10203'
'33620','102','4','1',NULL,NULL,'10204'
'33620','103','3','1',NULL,NULL,'10303'
'33620','103','4','1',NULL,NULL,'10304'
'33620','104','3','1',NULL,NULL,'10403'
'33620','104','4','1',NULL,NULL,'10404'
'33620','105','3','1',NULL,NULL,'10503'
'33620','105','4','1',NULL,NULL,'10504'
'33620','106','3','1',NULL,NULL,'10603'
'33620','106','4','1',NULL,NULL,'10604'
'33620','107','3','1',NULL,NULL,'10703'
'33620','107','4','1',NULL,NULL,'10704'
'33620','108','3','1',NULL,NULL,'10803'
'33620','108','4','1',NULL,NULL,'10804'
'33620','109','3','1',NULL,NULL,'10903'
'33620','109','4','1',NULL,NULL,'10904'
'33620','110','3','1',NULL,NULL,'11003'
'33620','110','4','1',NULL,NULL,'11004'
'33620','111','3','1',NULL,NULL,'11103'
'33620','111','4','1',NULL,NULL,'11104'
'33620','112','3','1',NULL,NULL,'11203'
'33620','112','4','1',NULL,NULL,'11204'
'33620','115','3','1',NULL,NULL,'11503'
'33620','115','4','1',NULL,NULL,'11504'
'33620','116','3','1',NULL,NULL,'11603'
'33620','116','4','1',NULL,NULL,'11604'
'33620','119','3','1',NULL,NULL,'11903'
'33620','119','4','1',NULL,NULL,'11904'
'33620','120','3','1',NULL,NULL,'12003'
'33620','120','4','1',NULL,NULL,'12004'
'33620','121','3','1',NULL,NULL,'12103'
'33620','121','4','1',NULL,NULL,'12104'
'33620','122','3','1',NULL,NULL,'12203'
'33620','122','4','1',NULL,NULL,'12204'
'33620','123','3','1',NULL,NULL,'12303'
'33620','123','4','1',NULL,NULL,'12304'
'33620','124','3','1',NULL,NULL,'12403'
'33620','124','4','1',NULL,NULL,'12404'
'33620','125','3','1',NULL,NULL,'12503'
'33620','125','4','1',NULL,NULL,'12504'
'33620','126','3','1',NULL,NULL,'12603'
'33620','126','4','1',NULL,NULL,'12604'
'33620','127','3','1',NULL,NULL,'12703'
'33620','127','4','1',NULL,NULL,'12704'
'33620','128','3','1',NULL,NULL,'12803'
'33620','128','4','1',NULL,NULL,'12804'
'33620','129','3','1',NULL,NULL,'12903'
'33620','129','4','1',NULL,NULL,'12904'
'33620','130','3','1',NULL,NULL,'13003'
'33620','130','4','1',NULL,NULL,'13004'
'33620','131','3','1',NULL,NULL,'13103'
'33620','131','4','1',NULL,NULL,'13104'
'33620','132','3','1',NULL,NULL,'13203'
'33620','132','4','1',NULL,NULL,'13204'
'33620','133','3','1',NULL,NULL,'13303'
'33620','133','4','1',NULL,NULL,'13304'
'33620','134','3','1',NULL,NULL,'13403'
'33620','134','4','1',NULL,NULL,'13404'
'33620','135','3','1',NULL,NULL,'13503'
'33620','135','4','1',NULL,NULL,'13504'
'33620','136','3','1',NULL,NULL,'13603'
'33620','136','4','1',NULL,NULL,'13604'
'33620','137','3','1',NULL,NULL,'13703'
'33620','137','4','1',NULL,NULL,'13704'
'33620','138','3','1',NULL,NULL,'13803'
'33620','138','4','1',NULL,NULL,'13804'
'33620','139','3','1',NULL,NULL,'13903'
'33620','139','4','1',NULL,NULL,'13904'
'33620','140','3','1',NULL,NULL,'14003'
'33620','140','4','1',NULL,NULL,'14004'
'33620','141','3','1',NULL,NULL,'14103'
'33620','141','4','1',NULL,NULL,'14104'
'33620','142','3','1',NULL,NULL,'14203'
'33620','142','4','1',NULL,NULL,'14204'
'33620','143','3','1',NULL,NULL,'14303'
'33620','143','4','1',NULL,NULL,'14304'
'33620','144','3','1',NULL,NULL,'14403'
'33620','144','4','1',NULL,NULL,'14404'
'33620','145','3','1',NULL,NULL,'14503'
'33620','145','4','1',NULL,NULL,'14504'
'33620','146','3','1',NULL,NULL,'14603'
'33620','146','4','1',NULL,NULL,'14604'
'33620','147','3','1',NULL,NULL,'14703'
'33620','147','4','1',NULL,NULL,'14704'
'33620','149','3','1',NULL,NULL,'14903'
'33620','149','4','1',NULL,NULL,'14904'
'33620','155','3','1',NULL,NULL,'15503'
'33620','155','4','1',NULL,NULL,'15504'
'33620','160','3','1',NULL,NULL,'16003'
'33620','160','4','1',NULL,NULL,'16004'
'33620','161','3','1',NULL,NULL,'16103'
'33620','161','4','1',NULL,NULL,'16104'
'33620','162','3','1',NULL,NULL,'16203'
'33620','162','4','1',NULL,NULL,'16204'
'33620','163','3','1',NULL,NULL,'16303'
'33620','163','4','1',NULL,NULL,'16304'
'33620','164','3','1',NULL,NULL,'16403'
'33620','164','4','1',NULL,NULL,'16404'
