'33620','126','8','0','1006'
'33620','324','8','0','1008'
'33620','1111','8','0','1008'
'33620','1736','8','0','1008'
'33620','2032','8','0','1006'
'33620','2128','8','0','1006'
'33620','2174','8','0','1008'
'33620','2635','8','0','1008'
'33620','2720','8','0','1006'
'33620','2722','8','0','1008'
'33620','2809','8','0','1008'
'33620','3052','8','0','1006'
'33620','3059','8','0','1008'
'33620','3088','8','0','1008'
'33620','3095','8','0','1006'
'33620','3101','8','0','1006'
'33620','3121','8','0','1008'
'33620','3192','8','0','1008'
'33620','3361','8','0','1007'
'33620','3844','8','0','1008'
'33620','4305','8','0','1008'
'33620','4311','8','0','1008'
