'33620','ama',NULL,NULL
'33620','expressama',NULL,NULL
'33620','mob',NULL,NULL
'33620','neadmin',NULL,NULL
'33620','performance',NULL,NULL
'33620','root',NULL,NULL
'33620','trace',NULL,NULL
