'33620','5','2','1','0','0','2','7','0',NULL,'0'
'33620','5','4','1','0','0','2','7','1',NULL,'0'
'33620','6','4','1','0','0','2','7','0',NULL,'0'
'33620','6','15','1','0','0','2','7','0',NULL,'0'
'33620','6','16','1','0','0','2','7','1',NULL,'0'
