'33620','1','1','4','NULL','X','4'
'33620','1','2','-1','NULL','+9X','-1'
'33620','2','1','4','NULL','X','4'
'33620','2','2','-1','NULL','+9X','-1'
'33620','6','2','-1','40125','.....+43377','-1'
'33620','6','2','-1','43224','.....+777','-1'
'33620','6','2','-1','43239','.....+777','-1'
'33620','6','2','-1','43273','.....+777','-1'
'33620','6','2','-1','65468','.....+777','-1'
'33620','6','2','-1','98205','.....+777','-1'
'33620','6','2','-1','99309','.....+777','-1'
'33620','6','2','-1','99709','.....+777','-1'
'33620','6','2','-1','99739','.....+777','-1'
'33620','6','6','-1','NULL','+3473X','-1'
'33620','8','3','-1','NULL','+170','-1'
'33620','9','2','-1','43224','.....+777','-1'
'33620','9','2','-1','43239','.....+777','-1'
'33620','9','2','-1','43273','.....+777','-1'
'33620','9','2','-1','98205','.....+777','-1'
'33620','9','2','-1','99309','.....+777','-1'
'33620','9','2','-1','99709','.....+777','-1'
'33620','9','2','-1','99739','.....+777','-1'
'33620','10','3','0','183','.....+3472101101','2'
'33620','10','3','0','18300','.....+3472101300','2'
'33620','10','3','0','18302','.....+3472101302','2'
'33620','10','3','0','18306','.....+3472101306','2'
'33620','10','3','0','284','...+34721020XX','2'
'33620','10','3','0','484','...+34721021XX','2'
'33620','10','3','0','584','...+34721022XX','2'
'33620','10','3','0','76103','.....+34721013XX','2'
'33620','10','3','0','76104','.....+34721014XX','2'
'33620','10','3','0','76183','.......+3472101101','2'
'33620','10','3','0','7618300','.......+3472101300','2'
'33620','10','3','0','7618302','.......+3472101302','2'
'33620','10','3','0','7618306','.......+3472101306','2'
'33620','10','3','0','76403','.....+34721016XX','2'
'33620','10','3','0','76404','.....+34721017XX','2'
'33620','10','3','0','7643228','.......+3472101101','2'
'33620','10','3','4','103','...+34721013XX','2'
'33620','10','3','4','104','...+34721014XX','2'
'33620','10','3','4','203','...+34721010XX','2'
'33620','10','3','4','204','...+34721011XX','2'
'33620','10','3','4','323','...+34721012XX','2'
'33620','10','3','4','324','...+34721015XX','2'
'33620','10','3','4','403','...+34721016XX','2'
'33620','10','3','4','404','...+34721017XX','2'
'33620','10','3','4','503','...+34721018XX','2'
'33620','10','3','4','504','...+34721019XX','2'
'33620','10','3','4','NULL','.....+3472101101','2'
'33620','14','4','-1','347','X','2'
'33620','14','4','-1','NULL','+347','2'
'33620','15','2','-1','403','...+34726933XX','2'
'33620','15','2','-1','412','...+34726903XX','2'
'33620','15','2','-1','413','...+34726913XX','2'
'33620','15','2','-1','414','...+34727974XX','2'
'33620','15','2','-1','428','...+34727978XX','2'
'33620','15','2','-1','429','...+34726941XX','2'
'33620','15','2','-1','432','...+34727970XX','2'
'33620','15','2','-1','433','...+34727971XX','2'
'33620','15','2','-1','435','...+34727975XX','2'
'33620','15','2','-1','442','...+34726920XX','2'
'33620','15','2','-1','443','...+34726921XX','2'
'33620','15','2','-1','511','...+34726940XX','2'
'33620','15','2','-1','512','...+34726922XX','2'
'33620','15','2','-1','513','...+34726923XX','2'
'33620','15','2','-1','514','...+34726924XX','2'
'33620','15','2','-1','515','...+34726925XX','2'
'33620','15','2','-1','5171','....+347269410X','2'
'33620','15','2','-1','5172','....+347269412X','2'
'33620','15','2','-1','5173','....+347269413X','2'
'33620','15','2','-1','522','...+34726904XX','2'
'33620','15','2','-1','523','...+34726905XX','2'
'33620','15','2','-1','524','...+34726906XX','2'
'33620','15','2','-1','572','...+34726917XX','2'
'33620','15','2','-1','573','...+34726918XX','2'
'33620','15','2','-1','574','...+34726919XX','2'
'33620','15','2','-1','575','...+34726909XX','2'
'33620','15','2','-1','576','...+34726908XX','2'
'33620','15','2','-1','577','...+34726907XX','2'
'33620','15','2','-1','603','...+34727977XX','2'
'33620','15','2','-1','6040','....+347269365X','2'
'33620','15','2','-1','6041','....+347269366X','2'
'33620','15','2','-1','6042','....+347269367X','2'
'33620','15','2','-1','6043','....+347269368X','2'
'33620','15','2','-1','6044','....+347269369X','2'
'33620','15','2','-1','632','...+34726930XX','2'
'33620','15','2','-1','633','...+34726931XX','2'
'33620','15','2','-1','634','...+34726932XX','2'
'33620','15','2','-1','693','...+34726949XX','2'
'33620','15','2','-1','733','...+34727979XX','2'
'33620','15','2','-1','770','...+34726900XX','2'
'33620','15','2','-1','772','...+34726942XX','2'
'33620','15','2','-1','773','...+34726943XX','2'
'33620','15','2','-1','774','...+34726902XX','2'
'33620','15','2','-1','792','...+34727972XX','2'
'33620','15','2','-1','793','...+34727973XX','2'
'33620','15','2','-1','796','...+34727976XX','2'
'33620','15','2','-1','901','...+34726901XX','2'
'33620','15','2','-1','902','...+34726910XX','2'
'33620','15','2','-1','903','...+34726911XX','2'
'33620','15','2','-1','904','...+34726912XX','2'
'33620','15','2','-1','912','...+34726914XX','2'
'33620','15','2','-1','913','...+34726915XX','2'
'33620','15','2','-1','914','...+34726916XX','2'
'33620','15','2','-1','921','...+34726944XX','2'
'33620','15','2','-1','922','...+34726926XX','2'
'33620','15','2','-1','923','...+34726927XX','2'
'33620','15','2','-1','924','...+34726928XX','2'
'33620','15','2','-1','925','...+34726929XX','2'
'33620','15','2','-1','932','...+34726934XX','2'
'33620','15','2','-1','933','...+34726935XX','2'
'33620','15','2','-1','9340','....+347269360X','2'
'33620','15','2','-1','9341','....+347269361X','2'
'33620','15','2','-1','9342','....+347269362X','2'
'33620','15','2','-1','9343','....+347269363X','2'
'33620','15','2','-1','9344','....+347269364X','2'
'33620','15','2','-1','9345','....+347269365X','2'
'33620','15','2','-1','942','...+34726945XX','2'
'33620','15','2','-1','943','...+34726946XX','2'
'33620','15','2','-1','944','...+34726947XX','2'
'33620','15','2','-1','945','...+34726948XX','2'
'33620','15','2','-1','952','...+34726937XX','2'
'33620','15','2','-1','953','...+34726938XX','2'
'33620','15','2','-1','954','...+34726939XX','2'
