'30000','1','GTA server','2500','25000','4','1','1','0','0'
'30000','4','Db Notification','1000','10000','4','1','1','0','0'
'30000','5','Conference','1000','10000','4','1','1','0','0'
'30000','13','CNS server','2500','25000','4','1','1','0','0'
