'30000','1','0','1'
'30000','2','0','2'
'30000','3','0','3'
'30000','4','0','4'
'30000','5','0','5'
'30000','6','0','6'
'30000','7','0','7'
'30000','8','0','8'
'30000','9','0','9'
'30000','10','0','10'
'30000','11','0','11'
'30000','12','0','12'
'30000','13','0','13'
'30000','14','0','14'
'30000','15','0','15'
'30000','16','0','16'
'30000','17','0','17'
'30000','18','0','18'
'30000','19','0','19'
'30000','20','0','20'
'30000','21','0','21'
'30000','22','0','22'
'30000','23','0','23'
'30000','24','0','24'
'30000','25','0','25'
'30000','26','0','26'
'30000','27','0','27'
'30000','28','0','28'
'30000','29','0','29'
'30000','30','0','30'
'30000','31','0','31'
'30000','32','0','32'
'30000','33','0','33'
'30000','34','0','34'
'30000','35','0','35'
'30000','36','0','36'
'30000','37','0','37'
'30000','38','0','38'
'30000','39','0','39'
'30000','40','0','40'
'30000','41','0','41'
'30000','42','0','42'
'30000','43','0','43'
'30000','44','0','44'
'30000','45','0','45'
'30000','46','0','46'
'30000','47','0','47'
'30000','48','0','48'
'30000','49','0','49'
'30000','50','0','50'
'30000','51','0','51'
'30000','52','0','52'
'30000','53','0','53'
'30000','54','0','54'
'30000','55','0','55'
'30000','56','0','56'
'30000','57','0','57'
'30000','58','0','58'
'30000','59','0','59'
'30000','60','0','60'
'30000','61','0','61'
'30000','62','0','62'
'30000','63','0','63'
'30000','64','0','64'
'30000','101','0','101'
'30000','102','0','102'
'30000','103','0','103'
'30000','104','0','104'
'30000','105','0','105'
'30000','106','0','106'
'30000','107','0','107'
'30000','108','0','108'
'30000','109','0','109'
'30000','110','0','110'
'30000','111','0','111'
'30000','112','0','112'
'30000','113','0','113'
'30000','114','0','114'
'30000','115','0','115'
'30000','116','0','116'
'30000','117','0','117'
'30000','201','0','201'
'30000','202','0','202'
'30000','203','0','203'
'30000','204','0','204'
'30000','205','0','205'
'30000','206','0','206'
'30000','207','0','207'
'30000','208','0','208'
'30000','209','0','209'
'30000','210','0','210'
'30000','211','0','211'
'30000','212','0','212'
'30000','213','0','213'
'30000','214','0','214'
'30000','215','0','215'
'30000','216','0','216'
'30000','217','0','217'
'30000','301','0','301'
'30000','302','0','302'
'30000','303','0','303'
'30000','304','0','304'
'30000','305','0','305'
'30000','306','0','306'
'30000','307','0','307'
'30000','308','0','308'
'30000','309','0','309'
'30000','310','0','310'
'30000','311','0','311'
'30000','312','0','312'
'30000','313','0','313'
'30000','314','0','314'
'30000','315','0','315'
'30000','316','0','316'
'30000','317','0','317'
'30000','401','0','401'
'30000','402','0','402'
'30000','403','0','403'
'30000','404','0','404'
'30000','405','0','405'
'30000','406','0','406'
'30000','407','0','407'
'30000','408','0','408'
'30000','409','0','409'
'30000','410','0','410'
'30000','411','0','411'
'30000','412','0','412'
'30000','413','0','413'
'30000','414','0','414'
'30000','415','0','415'
'30000','416','0','416'
'30000','417','0','417'
'30000','501','0','501'
'30000','502','0','502'
'30000','503','0','503'
'30000','504','0','504'
'30000','505','0','505'
'30000','506','0','506'
'30000','507','0','507'
'30000','508','0','508'
'30000','509','0','509'
'30000','510','0','510'
'30000','511','0','511'
'30000','512','0','512'
'30000','513','0','513'
'30000','514','0','514'
'30000','515','0','515'
'30000','516','0','516'
'30000','517','0','517'
'30000','601','0','601'
'30000','602','0','602'
'30000','603','0','603'
'30000','604','0','604'
'30000','605','0','605'
'30000','606','0','606'
'30000','607','0','607'
'30000','608','0','608'
'30000','609','0','609'
'30000','610','0','610'
'30000','611','0','611'
'30000','612','0','612'
'30000','613','0','613'
'30000','614','0','614'
'30000','615','0','615'
'30000','616','0','616'
'30000','617','0','617'
'30000','701','0','701'
'30000','702','0','702'
'30000','703','0','703'
'30000','704','0','704'
'30000','705','0','705'
'30000','706','0','706'
'30000','707','0','707'
'30000','708','0','708'
'30000','709','0','709'
'30000','710','0','710'
'30000','711','0','711'
'30000','712','0','712'
'30000','713','0','713'
'30000','714','0','714'
'30000','715','0','715'
'30000','716','0','716'
'30000','717','0','717'
'30000','801','0','801'
'30000','802','0','802'
'30000','803','0','803'
'30000','804','0','804'
'30000','805','0','805'
'30000','806','0','806'
'30000','807','0','807'
'30000','808','0','808'
'30000','809','0','809'
'30000','810','0','810'
'30000','811','0','811'
'30000','812','0','812'
'30000','813','0','813'
'30000','814','0','814'
'30000','815','0','815'
'30000','816','0','816'
'30000','817','0','817'
'30000','901','0','901'
'30000','902','0','902'
'30000','903','0','903'
'30000','904','0','904'
'30000','905','0','905'
'30000','906','0','906'
'30000','907','0','907'
'30000','908','0','908'
'30000','909','0','909'
'30000','910','0','910'
'30000','911','0','911'
'30000','912','0','912'
'30000','913','0','913'
'30000','914','0','914'
'30000','915','0','915'
'30000','916','0','916'
'30000','917','0','917'
'30000','1001','0','1001'
'30000','1002','0','1002'
'30000','1003','0','1003'
'30000','1004','0','1004'
'30000','1005','0','1005'
'30000','1006','0','1006'
'30000','1007','0','1007'
'30000','1008','0','1008'
'30000','1009','0','1009'
'30000','1010','0','1010'
'30000','1011','0','1011'
'30000','1012','0','1012'
'30000','1013','0','1013'
'30000','1014','0','1014'
'30000','1015','0','1015'
'30000','1016','0','1016'
'30000','1017','0','1017'
'30000','1101','0','1101'
'30000','1102','0','1102'
'30000','1103','0','1103'
'30000','1104','0','1104'
'30000','1105','0','1105'
'30000','1106','0','1106'
'30000','1107','0','1107'
'30000','1108','0','1108'
'30000','1109','0','1109'
'30000','1110','0','1110'
'30000','1111','0','1111'
'30000','1112','0','1112'
'30000','1113','0','1113'
'30000','1114','0','1114'
'30000','1115','0','1115'
'30000','1116','0','1116'
'30000','1117','0','1117'
'30000','1201','0','1201'
'30000','1202','0','1202'
'30000','1203','0','1203'
'30000','1204','0','1204'
'30000','1205','0','1205'
'30000','1206','0','1206'
'30000','1207','0','1207'
'30000','1208','0','1208'
'30000','1209','0','1209'
'30000','1210','0','1210'
'30000','1211','0','1211'
'30000','1212','0','1212'
'30000','1213','0','1213'
'30000','1214','0','1214'
'30000','1215','0','1215'
'30000','1216','0','1216'
'30000','1217','0','1217'
'30000','1301','0','1301'
'30000','1302','0','1302'
'30000','1303','0','1303'
'30000','1304','0','1304'
'30000','1305','0','1305'
'30000','1306','0','1306'
'30000','1307','0','1307'
'30000','1308','0','1308'
'30000','1309','0','1309'
'30000','1310','0','1310'
'30000','1311','0','1311'
'30000','1312','0','1312'
'30000','1313','0','1313'
'30000','1314','0','1314'
'30000','1315','0','1315'
'30000','1316','0','1316'
'30000','1317','0','1317'
'30000','1401','0','1401'
'30000','1402','0','1402'
'30000','1403','0','1403'
'30000','1404','0','1404'
'30000','1405','0','1405'
'30000','1406','0','1406'
'30000','1407','0','1407'
'30000','1408','0','1408'
'30000','1409','0','1409'
'30000','1410','0','1410'
'30000','1411','0','1411'
'30000','1412','0','1412'
'30000','1413','0','1413'
'30000','1414','0','1414'
'30000','1415','0','1415'
'30000','1416','0','1416'
'30000','1417','0','1417'
'30000','1501','0','1501'
'30000','1502','0','1502'
'30000','1503','0','1503'
'30000','1504','0','1504'
'30000','1505','0','1505'
'30000','1506','0','1506'
'30000','1507','0','1507'
'30000','1508','0','1508'
'30000','1509','0','1509'
'30000','1510','0','1510'
'30000','1511','0','1511'
'30000','1512','0','1512'
'30000','1513','0','1513'
'30000','1514','0','1514'
'30000','1515','0','1515'
'30000','1516','0','1516'
'30000','1517','0','1517'
'30000','1601','0','1601'
'30000','1602','0','1602'
'30000','1603','0','1603'
'30000','1604','0','1604'
'30000','1605','0','1605'
'30000','1606','0','1606'
'30000','1607','0','1607'
'30000','1608','0','1608'
'30000','1609','0','1609'
'30000','1610','0','1610'
'30000','1611','0','1611'
'30000','1612','0','1612'
'30000','1613','0','1613'
'30000','1614','0','1614'
'30000','1615','0','1615'
'30000','1616','0','1616'
'30000','1617','0','1617'
'30000','1701','0','1701'
'30000','1702','0','1702'
'30000','1703','0','1703'
'30000','1704','0','1704'
'30000','1705','0','1705'
'30000','1706','0','1706'
'30000','1707','0','1707'
'30000','1708','0','1708'
'30000','1709','0','1709'
'30000','1710','0','1710'
'30000','1711','0','1711'
'30000','1712','0','1712'
'30000','1713','0','1713'
'30000','1714','0','1714'
'30000','1715','0','1715'
'30000','1716','0','1716'
'30000','1717','0','1717'
'30000','1801','0','1801'
'30000','1802','0','1802'
'30000','1803','0','1803'
'30000','1804','0','1804'
'30000','1805','0','1805'
'30000','1806','0','1806'
'30000','1807','0','1807'
'30000','1808','0','1808'
'30000','1809','0','1809'
