'30000','19','48a365b4ce1e322a55ae9017f3daf0c0','MWCJ0A40','1','1',NULL,NULL,NULL,'1048579'
'30000','32','48a365b4ce1e322a55ae9017f3daf0c0','MWCJ0A40','1','1',NULL,NULL,NULL,'1048580'
'30000','45','48a365b4ce1e322a55ae9017f3daf0c0','MWCJ0A40','1','1',NULL,NULL,NULL,'1048581'
'30000','58','48a365b4ce1e322a55ae9017f3daf0c0','MWCJ0A40','1','1',NULL,NULL,NULL,'1048582'
'30000','71','48a365b4ce1e322a55ae9017f3daf0c0','MWCJ0A40','1','1',NULL,NULL,NULL,'1048583'
'30000','84','48a365b4ce1e322a55ae9017f3daf0c0','MWCJ0A40','1','1',NULL,NULL,NULL,'1048584'
'30000','97','48a365b4ce1e322a55ae9017f3daf0c0','MWCJ0A40','1','1',NULL,NULL,NULL,'1048586'
