'30000','4','-75','-75'
'30000','5','-75','-75'
'30000','8','-60','-40'
'30000','12','-75','-75'
'30000','13','-75','-75'
'30000','14','-75','-75'
'30000','18','-75','-75'
'30000','21','-75','-75'
'30000','22','-75','-75'
'30000','23','-75','-75'
'30000','24','-75','-75'
'30000','29','-75','-75'
'30000','37','-75','-75'
'30000','38','-75','-75'
'30000','39','-75','-75'
