'30000','ama',NULL,NULL
'30000','expressama',NULL,NULL
'30000','mob',NULL,NULL
'30000','neadmin',NULL,NULL
'30000','performance',NULL,NULL
'30000','root',NULL,NULL
'30000','trace',NULL,NULL
