'30000','1','1','255','0','1','1','0','0','0'
'30000','2','1','6','0','1','1','0','0','0'
'30000','3','1','7','0','2','2','0','0','0'
'30000','4','1','9','0','1','1','0','0','0'
'30000','5','1','2','0','1','1','0','0','0'
'30000','6','1','4','0','4','15','0','0','0'
'30000','7','1','35','1','4','250','0','0','0'
'30000','8','1','10','1','4','16','0','0','0'
'30000','9','1','8','1','3','3','0','0','0'
'30000','10','1','11','1','4','16','0','0','0'
'30000','11','1','19','1','3','4','0','0','0'
'30000','12','1','26','1','6','6','0','0','0'
'30000','13','1','40','1','4','16','0','0','0'
'30000','14','1','32','1','3','131','0','0','0'
'30000','15','1','3','1','3','250','0','0','0'
'30000','16','1','29','1','4','13','0','0','0'
'30000','17','1','42','1','3','3','1','0','0'
'30000','18','1','192','1','5','17','0','0','0'
'30000','19','1','49','1','4','4','0','0','0'
'30000','20','1','193','1','4','250','0','0','0'
'30000','21','1','57','1','4','250','0','0','0'
'30000','22','1','75','1','3','3','0','0','0'
'30000','23','1','61','1','3','3','0','0','0'
'30000','24','1','120','1','5','250','0','0','0'
'30000','25','1','141','1','3','3','0','0','0'
'30000','26','1','198','1','9','9','0','0','0'
'30000','27','1','43','1','4','4','0','0','0'
'30000','28','1','51','1','3','250','0','0','0'
'30000','29','1','78','1','3','3','0','0','0'
'30000','30','1','119','1','3','3','0','0','0'
'30000','31','1','58','1','8','8','0','0','0'
'30000','32','1','164','1','8','25','0','0','0'
'30000','33','1','111','1','4','16','0','0','0'
'30000','34','1','63','1','4','16','0','0','0'
'30000','35','1','166','1','6','8','0','0','0'
'30000','36','1','0','1','1','1','0','0','0'
'30000','37','2','255','0','1','1','0','0','0'
'30000','38','2','5','0','3','14','0','0','0'
'30000','39','2','0','1','1','1','0','0','0'
'30000','40','3','255','0','1','1','0','0','0'
'30000','41','3','14','0','2','2','0','0','0'
'30000','42','3','57','1','4','250','0','0','0'
'30000','43','3','0','1','1','1','0','0','0'
'30000','44','4','255','0','1','1','0','0','0'
'30000','45','4','15','0','2','2','0','0','0'
'30000','46','4','9','1','3','3','0','0','0'
'30000','47','4','10','1','4','16','0','0','0'
'30000','48','4','57','1','4','250','0','0','0'
'30000','49','4','0','1','1','1','0','0','0'
'30000','50','5','255','0','1','1','0','0','0'
'30000','51','5','16','0','1','1','0','0','0'
'30000','52','6','255','0','1','1','0','0','0'
'30000','53','6','17','0','2','2','0','0','0'
'30000','54','6','41','1','3','3','0','0','0'
'30000','55','6','18','1','4','250','0','0','0'
'30000','56','6','42','1','3','3','1','0','0'
'30000','57','6','32','1','3','131','0','0','0'
'30000','58','6','3','1','3','250','0','0','0'
